Ch1 Amplitude,Ch2 Amplitude,Cluster
41.5912666,684.219,1
41.5920219,664.88446,1
41.607,735.4055,1
41.62162,645.29364,1
41.62986,746.80835,1
41.63546,693.048035,1
41.6785,681.4051,1
41.73487,700.308838,1
41.73582,649.4751,1
41.73752,717.1711,1
41.7420158,696.6507,1
41.7459373,668.607056,1
41.7520332,768.2578,1
41.75598,709.1826,1
41.7621,660.527954,1
41.7750626,658.698364,1
41.775528,717.432251,1
41.77916,687.2385,1
41.7801247,725.7223,1
41.7970657,679.9941,1
41.8182755,724.2478,1
41.82521,682.802734,1
41.82992,703.592651,1
41.8359871,647.119751,1
41.8393822,677.571533,1
41.84107,674.8121,1
41.842556,660.5014,1
41.84407,671.0598,1
41.8491135,644.767334,1
41.8693733,711.7763,1
41.870224,669.854,1
41.8873749,622.9203,1
41.89659,712.8803,1
41.9030571,754.038147,1
41.925106,657.9892,1
41.9358673,680.3075,1
41.95373,692.0613,1
41.9599075,665.0518,1
41.9702721,694.710754,1
41.9747,699.5568,1
41.9921036,661.6263,1
41.997345,701.6745,1
42.0000725,660.0585,1
42.0305939,703.997131,1
42.0488625,688.677856,1
42.0509033,699.377563,1
42.0626945,696.414246,1
42.0830421,708.9924,1
42.0840569,707.71405,1
42.0874825,725.5265,1
42.0976639,709.2087,1
42.1064568,635.1971,1
42.112957,689.172058,1
42.1299171,681.932068,1
42.1453323,694.785339,1
42.1634369,673.0781,1
42.1790276,631.0556,1
42.19591,686.25354,1
42.2081833,667.338135,1
42.2240257,662.103638,1
42.2410927,657.4848,1
42.2520866,709.192139,1
42.2567978,681.6986,1
42.2607422,666.791138,1
42.2647247,650.191467,1
42.26479,679.503052,1
42.2667465,686.9724,1
42.2774,670.4716,1
42.2940063,689.266541,1
42.29825,689.568237,1
42.3098145,686.3799,1
42.3156,676.199,1
42.3200722,674.5791,1
42.32055,690.2707,1
42.32731,681.2796,1
42.3298,678.7217,1
42.3582458,707.3088,1
42.378418,666.0779,1
42.4032936,705.459045,1
42.4148178,713.4732,1
42.4352264,661.6704,1
42.45368,649.647949,1
42.45573,687.652039,1
42.46195,620.739258,1
42.4779434,671.2254,1
42.478344,658.979,1
42.4912529,719.189636,1
42.4963,626.424866,1
42.51102,698.005249,1
42.5339355,658.460938,1
42.56513,625.9575,1
42.58895,686.322266,1
42.6006775,672.6197,1
42.6069031,631.45105,1
42.65273,661.4075,1
42.6734772,694.3713,1
42.69423,684.0446,1
42.70961,673.7,1
42.71109,713.1446,1
42.7369766,637.132751,1
42.7625427,669.8909,1
42.7675171,645.819641,1
42.7703972,626.8186,1
42.7745247,694.0902,1
42.7771034,652.176758,1
42.7778435,701.582,1
42.7861748,680.4026,1
42.8075676,725.108459,1
42.8093643,664.158264,1
42.81346,681.2437,1
42.8290672,660.038635,1
42.838295,682.5825,1
42.8423843,716.3029,1
42.8431549,694.2538,1
42.8736,643.0189,1
42.88224,695.7947,1
42.8946457,702.7244,1
42.9083176,701.310547,1
42.91958,686.748047,1
42.9415169,740.712158,1
42.9485626,670.3658,1
42.95932,681.49054,1
42.9667778,693.0674,1
42.97365,684.0153,1
43.00042,751.8738,1
43.01198,647.6646,1
43.01209,680.078369,1
43.01833,640.574768,1
43.0214462,694.7688,1
43.0267525,701.766663,1
43.03071,668.6496,1
43.0332527,693.0771,1
43.046917,702.1544,1
43.05642,675.746948,1
43.0969925,692.350342,1
43.1032028,650.5432,1
43.10878,653.5843,1
43.1161156,679.6376,1
43.1329,718.6398,1
43.1432877,639.039856,1
43.14711,657.3103,1
43.1569252,692.824158,1
43.1631355,672.32605,1
43.1654472,635.3361,1
43.165638,652.4353,1
43.1725273,645.546631,1
43.1740265,689.8467,1
43.1833725,680.6513,1
43.1904144,616.5655,1
43.1972122,673.928467,1
43.2033119,745.312256,1
43.2079659,714.2541,1
43.22092,626.108948,1
43.23224,674.27356,1
43.24099,632.38385,1
43.24278,690.7088,1
43.2498322,675.3572,1
43.2521133,666.032349,1
43.2622528,695.9914,1
43.26411,666.0744,1
43.26915,672.781067,1
43.274704,622.2771,1
43.2790947,718.7093,1
43.29695,695.416138,1
43.302227,713.3275,1
43.30406,749.2564,1
43.32115,685.709,1
43.3255768,708.0597,1
43.32661,720.8945,1
43.3332329,704.678345,1
43.34663,678.8587,1
43.3497353,741.189331,1
43.3517456,674.03,1
43.3583374,636.850647,1
43.3639336,677.5683,1
43.3664474,659.371948,1
43.3689461,656.856445,1
43.3697472,702.9836,1
43.38206,699.655,1
43.3827057,666.5407,1
43.38606,659.5146,1
43.38794,760.729248,1
43.4034081,666.459167,1
43.4078255,680.953857,1
43.42158,710.744934,1
43.4218559,655.019,1
43.42942,684.7542,1
43.43111,656.8008,1
43.451313,670.36554,1
43.4526634,688.4883,1
43.46297,623.581238,1
43.48238,676.356262,1
43.5027771,639.869934,1
43.509,730.9106,1
43.5112877,722.2013,1
43.5242538,695.779968,1
43.53877,668.9936,1
43.5612,698.0871,1
43.5762062,671.136658,1
43.5798149,697.2909,1
43.58176,660.8802,1
43.5830078,706.382751,1
43.5880165,688.313965,1
43.591507,645.1077,1
43.5983124,701.051,1
43.6178741,675.8167,1
43.62299,683.1389,1
43.6259041,685.655762,1
43.63099,650.462952,1
43.63406,680.921448,1
43.64205,741.768433,1
43.6435852,677.0624,1
43.6498947,658.0182,1
43.6552429,669.568848,1
43.68013,721.743042,1
43.6846962,732.257446,1
43.7129478,665.1749,1
43.71941,688.9498,1
43.7282944,701.3031,1
43.7349052,675.9742,1
43.742897,670.159,1
43.74605,670.364,1
43.75119,693.255249,1
43.77712,627.5084,1
43.7789764,635.869751,1
43.7925568,688.0944,1
43.7925835,675.987732,1
43.7981949,676.903442,1
43.8034,660.5717,1
43.81357,673.3864,1
43.8159142,672.0665,1
43.8328362,688.4622,1
43.8331566,689.1119,1
43.8398552,674.6845,1
43.84409,678.428345,1
43.846817,637.320435,1
43.8664055,728.027,1
43.87497,690.522949,1
43.87871,674.9591,1
43.8847275,682.1422,1
43.8864136,699.8928,1
43.95828,682.504333,1
43.96099,681.7087,1
43.9645271,688.7783,1
43.9656372,664.007141,1
43.9657135,724.719849,1
43.96626,682.5004,1
43.9695358,635.6743,1
43.9705734,674.0798,1
43.9723,630.4419,1
43.9807968,688.736938,1
43.99253,747.0951,1
44.001564,661.2329,1
44.030323,701.036438,1
44.0441,676.3331,1
44.0534821,677.581665,1
44.07371,671.8885,1
44.0799065,698.0855,1
44.0910568,653.660767,1
44.09262,702.0278,1
44.09395,720.272339,1
44.0958824,713.467957,1
44.0961075,652.5208,1
44.10036,676.073,1
44.10426,665.870239,1
44.10804,711.8086,1
44.1143227,668.556152,1
44.1149,718.323,1
44.1183777,682.2112,1
44.13521,660.5696,1
44.1431427,708.163,1
44.1444626,705.2658,1
44.14474,677.080444,1
44.14963,646.429138,1
44.1505165,652.0217,1
44.1591225,690.099,1
44.1610222,691.6909,1
44.16648,759.022461,1
44.167778,652.8325,1
44.1886,656.5994,1
44.2016945,639.338135,1
44.20903,643.271,1
44.2097168,664.624939,1
44.22496,661.6554,1
44.22705,682.1848,1
44.2306671,638.660156,1
44.2351074,641.436768,1
44.2573547,679.717,1
44.2729263,684.497131,1
44.2791061,677.762268,1
44.29591,656.0676,1
44.30633,704.1237,1
44.312027,682.086,1
44.32224,643.0661,1
44.32349,677.9253,1
44.32578,681.61676,1
44.33068,653.658569,1
44.33391,699.180359,1
44.33691,691.67926,1
44.3395157,699.558,1
44.3563461,662.962463,1
44.36955,696.819946,1
44.37396,632.2772,1
44.3823166,692.3329,1
44.3902779,701.9083,1
44.4061775,641.415466,1
44.40876,742.615,1
44.4144745,693.8555,1
44.4152222,717.0791,1
44.41861,666.7449,1
44.423317,675.092957,1
44.4234123,654.139343,1
44.4275665,690.4581,1
44.42802,657.7037,1
44.4305267,648.0944,1
44.437664,663.645935,1
44.4452057,674.8007,1
44.4868126,693.238037,1
44.4880142,679.7386,1
44.4915543,700.0337,1
44.4932,702.6009,1
44.5017548,618.9791,1
44.51156,653.9067,1
44.5274734,702.492554,1
44.5278778,686.636,1
44.5301743,697.964661,1
44.53831,686.33075,1
44.5487137,707.3028,1
44.55026,628.4868,1
44.5589142,694.220947,1
44.56083,637.4576,1
44.5614929,675.429443,1
44.56289,678.858337,1
44.5630646,677.127747,1
44.5679321,655.0268,1
44.5980835,671.5255,1
44.6051064,650.226257,1
44.60663,648.648132,1
44.61176,667.1242,1
44.6211052,751.9838,1
44.62726,672.033752,1
44.6280251,698.2116,1
44.64366,660.6575,1
44.64436,675.810852,1
44.64777,721.9903,1
44.6479568,685.3711,1
44.6557961,683.7303,1
44.697628,649.063232,1
44.7053528,649.6611,1
44.71021,738.808533,1
44.71078,701.769958,1
44.7197838,608.863647,1
44.7207222,691.9766,1
44.72848,699.6323,1
44.73751,713.242249,1
44.74025,652.427,1
44.7589455,649.0474,1
44.760025,698.346558,1
44.76451,703.858032,1
44.77264,736.770447,1
44.77304,662.500549,1
44.77311,678.3004,1
44.78114,737.5026,1
44.7827263,699.6944,1
44.7850151,717.1326,1
44.78818,662.544861,1
44.79471,762.39325,1
44.79701,625.843,1
44.79702,656.9207,1
44.81472,687.7389,1
44.824543,645.5962,1
44.8263779,667.0778,1
44.82829,695.9936,1
44.831398,682.4186,1
44.83513,610.060364,1
44.83544,638.911133,1
44.8365974,673.3828,1
44.8399849,674.292358,1
44.8420258,670.119934,1
44.8429871,650.0066,1
44.8481865,701.17334,1
44.85233,672.944458,1
44.8587952,662.2826,1
44.867897,678.517944,1
44.87233,652.4299,1
44.88413,711.0156,1
44.884304,696.0777,1
44.88673,737.2416,1
44.9018745,651.483,1
44.9229279,713.068848,1
44.92356,635.6566,1
44.9370422,715.2447,1
44.9437561,675.1616,1
44.948616,694.611145,1
44.9488678,713.9648,1
44.9565163,644.9467,1
44.96182,677.081055,1
44.9642258,694.372864,1
44.9671,695.0303,1
44.9679832,706.687256,1
44.9777679,648.8155,1
44.9812,688.145142,1
44.98524,689.1562,1
44.98935,674.3613,1
45.01078,643.9902,1
45.0118446,697.0854,1
45.0128555,668.2876,1
45.03209,693.119934,1
45.04083,698.103149,1
45.05363,683.4974,1
45.0536537,674.0526,1
45.0623055,691.2311,1
45.0638123,667.770935,1
45.1038361,728.204468,1
45.1047134,702.760254,1
45.1119461,681.2348,1
45.1120567,677.5933,1
45.1155167,672.241455,1
45.1212463,641.159058,1
45.13381,640.1039,1
45.13738,704.754944,1
45.14783,726.330566,1
45.1503754,765.47406,1
45.1508,661.7967,1
45.15096,660.4361,1
45.1521721,683.7097,1
45.15613,672.563965,1
45.1766472,707.1424,1
45.1869278,696.439758,1
45.1958961,677.4708,1
45.2036629,733.8831,1
45.2036819,688.7763,1
45.2078,674.5944,1
45.2110863,697.9149,1
45.2151451,661.9857,1
45.2209435,720.582153,1
45.22149,675.2603,1
45.23473,705.4335,1
45.2366867,644.8338,1
45.2551231,683.3691,1
45.25645,672.344666,1
45.26335,669.733154,1
45.2670975,652.3159,1
45.26914,664.9812,1
45.28681,673.0886,1
45.29067,566.4856,1
45.29407,645.456,1
45.3047752,676.22644,1
45.3091927,666.753662,1
45.31759,668.76825,1
45.3279762,694.810852,1
45.3313637,675.6775,1
45.3587074,630.4652,1
45.3599739,717.9316,1
45.36166,713.1134,1
45.3690948,652.799866,1
45.3702049,721.288635,1
45.37909,689.939148,1
45.3816452,654.6499,1
45.3889351,643.1527,1
45.40577,697.027039,1
45.4067154,741.428467,1
45.4102,703.0838,1
45.4105148,673.874,1
45.41922,669.546265,1
45.4204826,647.5527,1
45.4253922,638.9726,1
45.43865,707.3118,1
45.4578857,693.646667,1
45.459095,684.048157,1
45.46207,656.7285,1
45.46604,651.315552,1
45.47158,680.9267,1
45.4790154,710.1154,1
45.4835129,698.713257,1
45.4835434,683.7866,1
45.4912148,672.0371,1
45.4918633,664.12616,1
45.493576,669.5379,1
45.49772,683.5907,1
45.4977951,628.204651,1
45.5016327,656.8419,1
45.5057945,660.5488,1
45.5145035,656.0777,1
45.517025,674.3846,1
45.5303421,711.8014,1
45.53485,700.2927,1
45.5437469,636.0659,1
45.5465431,682.7006,1
45.5533524,654.259033,1
45.57313,666.4652,1
45.5852051,667.66,1
45.58653,678.6862,1
45.5931358,723.737854,1
45.5951157,729.6858,1
45.5971,686.212463,1
45.5992241,682.201843,1
45.6028061,702.759766,1
45.61183,727.5953,1
45.6154137,621.813232,1
45.6179962,709.1042,1
45.61867,644.473755,1
45.6190376,688.9002,1
45.61938,693.240234,1
45.631916,683.6675,1
45.644043,694.3835,1
45.66556,686.739868,1
45.6680565,659.489136,1
45.67355,693.994568,1
45.67524,709.4637,1
45.675602,653.0771,1
45.6821823,695.4491,1
45.68632,663.6986,1
45.6931534,668.796143,1
45.69816,675.857239,1
45.70264,741.2668,1
45.7147026,628.4368,1
45.72201,682.805542,1
45.7230453,654.892,1
45.73356,630.8052,1
45.76141,723.6051,1
45.7616,674.0895,1
45.7690353,638.2926,1
45.77092,677.0645,1
45.7757034,697.033752,1
45.78154,670.4,1
45.80228,688.1004,1
45.8194237,655.895142,1
45.8237,634.825562,1
45.85639,706.000366,1
45.8568039,665.3622,1
45.85805,705.5501,1
45.86048,731.6865,1
45.86279,712.360046,1
45.8755341,683.5727,1
45.8825264,639.53125,1
45.8841476,664.750854,1
45.9130058,682.5642,1
45.9209137,686.2794,1
45.9242477,708.631836,1
45.9250641,662.952,1
45.93158,690.6562,1
45.9327431,651.6181,1
45.933506,676.9891,1
45.9378,644.0638,1
45.93782,666.2131,1
45.94821,737.851868,1
45.963047,711.338257,1
45.9690247,650.216,1
45.9860268,667.2344,1
45.9888153,725.06366,1
45.99652,670.555237,1
45.998745,676.5261,1
45.9990158,647.380249,1
46.00468,673.368042,1
46.00499,658.8923,1
46.0085335,670.528,1
46.02358,641.8326,1
46.0259666,676.259338,1
46.02832,622.078857,1
46.03351,692.8597,1
46.0354958,676.801636,1
46.03964,712.9569,1
46.0456848,695.995,1
46.05401,677.2403,1
46.06686,657.306946,1
46.0676727,636.605469,1
46.0682831,711.347046,1
46.0715141,679.2198,1
46.07635,702.514,1
46.0768166,668.5846,1
46.0772858,660.364136,1
46.07736,625.0565,1
46.08119,653.25,1
46.0855141,687.140747,1
46.08908,710.4109,1
46.0902824,689.6443,1
46.098362,680.4532,1
46.10334,670.391,1
46.1072044,679.8187,1
46.11004,610.6391,1
46.1174355,692.5653,1
46.12044,691.046265,1
46.1216965,682.791,1
46.13184,681.2699,1
46.1581421,654.1843,1
46.160202,684.874451,1
46.16415,715.0386,1
46.16964,683.5035,1
46.18384,687.82196,1
46.19161,634.0453,1
46.191658,670.836243,1
46.1921577,702.934143,1
46.20089,683.3592,1
46.2026443,678.073547,1
46.202877,697.443237,1
46.2071724,685.000854,1
46.2131538,696.5666,1
46.2184143,687.1645,1
