Ch1 Amplitude,Ch2 Amplitude,Cluster
41.59398,1570.40027,1
41.6732063,10305.12,4
42.38468,1536.97559,1
42.4659576,1574.78491,1
43.1844673,1609.33984,1
43.22696,1663.30994,1
43.22975,10445.1191,4
43.2479057,10322.3926,4
43.3308,1624.55212,1
44.3423271,1604.09265,1
44.37935,1722.22986,1
44.4752426,1524.97656,1
44.5910568,10235.7041,4
44.6215363,1505.60718,1
44.652607,1515.7854,1
44.7694168,1688.37573,1
44.91496,1573.95691,1
44.9325,10244.7871,4
45.1239166,1653.087,1
45.3010826,1573.11731,1
45.3943672,1545.71631,1
45.68749,1666.63489,1
45.755867,1550.00708,1
45.84048,1612.76526,1
45.9076424,1528.80627,1
45.92863,1574.90771,1
46.15941,8882.794,4
46.2583351,1702.91724,1
46.2789955,10250.7832,4
46.42824,1587.87732,1
46.4565163,10471.4463,4
46.4939156,1538.13611,1
46.6106834,10258.6143,4
46.6304474,1649.59631,1
46.6955223,1679.139,1
46.75354,1605.49133,1
46.8159828,1492.55042,1
46.9118156,1623.66162,1
47.0361366,1561.84,1
47.1265678,1552.00574,1
47.18726,1622.59009,1
47.190712,1651.94006,1
47.2119446,1567.6759,1
47.3890533,1545.91626,1
47.6577644,10286.7061,4
47.6673851,1627.35486,1
47.7634735,1628.208,1
47.8414879,1548.94055,1
47.86948,1587.18921,1
47.9798241,1575.87622,1
48.0236931,9156.583,4
48.0828133,10191.6025,4
48.227272,1671.066,1
48.3391838,1623.06335,1
48.38569,1577.86133,1
48.3950958,1653.44946,1
48.50694,1634.42615,1
48.5342522,1567.80725,1
48.54553,10386.3066,4
48.72075,1579.72754,1
48.9682922,1597.83655,1
49.0394745,10279.2129,4
49.0676956,1593.24927,1
49.1313133,1571.16565,1
49.16931,1628.19067,1
49.296608,1570.54919,1
49.29853,1610.19043,1
49.30465,1601.0177,1
49.3149223,1583.23059,1
49.3229446,1533.81274,1
49.32821,1561.78333,1
49.3367271,1571.47571,1
49.3508453,1662.947,1
49.37411,10230.4824,4
49.4278831,1483.51648,1
49.42789,1516.33691,1
49.4458046,10109.167,4
49.65114,1534.45422,1
49.69387,10054.7588,4
49.7109261,1530.85388,1
49.740097,1584.05774,1
49.83078,1527.265,1
49.8528748,1568.52258,1
49.88322,1527.81934,1
49.89531,1649.934,1
49.9086876,1620.98328,1
49.91917,1480.83569,1
49.93687,1534.73145,1
50.03914,1634.53271,1
50.0692558,1563.02576,1
50.07175,10158.7324,4
50.0910072,1613.7627,1
50.1044731,9777.103,4
50.1266556,1745.84851,1
50.14993,1633.69214,1
50.1728249,10395.918,4
50.17748,1842.06665,1
50.2490921,10356.9443,4
50.416153,1593.628,1
50.5221519,1500.05811,1
50.6740875,1518.35339,1
50.77736,1625.29626,1
50.8831444,1637.23157,1
50.88591,1547.67529,1
50.9977379,1587.7157,1
51.033947,1594.37561,1
51.05893,1744.74585,1
51.07716,1550.2262,1
51.0924721,1608.91321,1
51.1281433,1615.53918,1
51.1579323,10371.1172,4
51.17979,1555.33716,1
51.1866,10066.5469,4
51.2249146,10287.2676,4
51.2293663,1520.04773,1
51.2397079,1610.11389,1
51.278038,1637.628,1
51.3351364,1515.32532,1
51.3762627,10386.1514,4
51.37706,10363.1689,4
51.38563,1621.92358,1
51.4438667,1532.91821,1
51.4613724,1592.37158,1
51.4966431,1563.69141,1
51.5323,1562.9939,1
51.5326,1608.18262,1
51.5815468,1627.30859,1
51.64047,1544.531,1
51.6839828,1583.37646,1
51.77185,1537.63879,1
51.7853966,1593.30945,1
51.84224,10535.2285,4
51.8972321,1640.60864,1
51.96332,1621.09851,1
51.96889,1576.47107,1
52.02313,1585.77124,1
52.05848,1576.94885,1
52.08036,1595.49048,1
52.11331,1550.76257,1
52.1565781,1662.4801,1
52.19404,1559.35986,1
52.2210121,1552.47681,1
52.2792168,1656.26746,1
52.3137741,10324.2754,4
52.33482,1599.28113,1
52.34179,1534.76868,1
52.4530449,1586.16187,1
52.5367775,1666.7511,1
52.5538559,1576.17969,1
52.58473,1536.327,1
52.5909576,1499.63464,1
52.6038933,1606.64319,1
52.6106758,1606.318,1
52.74615,1691.34583,1
52.75774,1498.69043,1
52.822113,1618.85278,1
52.8239021,1628.733,1
52.8797531,1573.59082,1
52.90323,1567.04,1
52.9665527,1662.49536,1
52.9912834,1625.82166,1
52.9984055,1564.71069,1
53.0041924,10128.6895,4
53.0106773,1551.28223,1
53.04497,9330.602,4
53.0624771,1497.39709,1
53.1192932,1535.84937,1
53.1525764,1565.56714,1
53.16279,1664.20972,1
53.16319,1593.223,1
53.216507,1577.36121,1
53.2454033,1549.80273,1
53.3855247,1567.08411,1
53.4934349,1595.83411,1
53.506,1585.58313,1
53.5310822,1586.60583,1
53.5427971,1557.29321,1
53.5607376,1551.95581,1
53.5799332,10124.5068,4
53.5827446,1631.007,1
53.6498375,1440.00183,1
53.7685966,9378.023,4
53.8263245,1584.86328,1
53.88379,1586.05017,1
53.9079132,1570.38281,1
53.9204559,1550.81873,1
53.9218254,1621.9856,1
53.94652,1507.73718,1
53.99187,1544.44751,1
53.9941521,1609.01379,1
54.00504,1597.86816,1
54.0113449,1450.24573,1
54.0666428,1672.82458,1
54.0861244,1523.64172,1
54.0991249,1525.70764,1
54.1172562,1560.64771,1
54.1253777,1546.57935,1
54.15131,1570.40369,1
54.18459,1560.25488,1
54.2193069,1676.02173,1
54.2664032,1651.65369,1
54.3087349,1610.84363,1
54.36303,1566.29907,1
54.40367,1565.669,1
54.4059563,1631.95691,1
54.4286156,1581.46606,1
54.4731026,1636.139,1
54.4943657,1520.95837,1
54.53089,1582.361,1
54.5583649,1695.8739,1
54.5719337,1687.62219,1
54.604866,1545.74878,1
54.6384544,1565.019,1
54.680294,1498.01855,1
54.7148857,1560.61511,1
54.7395668,1509.07593,1
54.74033,1634.31128,1
54.81471,1611.0553,1
54.8379,1565.9425,1
54.8700752,1575.55872,1
54.92026,1564.06873,1
54.9613533,1523.95215,1
55.02984,1559.596,1
55.0537529,1557.30872,1
55.09006,1613.2699,1
55.12477,1541.78625,1
55.17092,1576.221,1
55.224556,1523.6554,1
55.2986755,1638.62085,1
55.3236542,10246.0176,4
55.3240242,1742.36792,1
55.3430252,1576.506,1
55.3469658,1542.13367,1
55.3678474,1561.45251,1
55.38036,1617.71936,1
55.39269,1575.17749,1
55.3969269,1528.77429,1
55.4080544,1617.11133,1
55.41625,1564.53931,1
55.43849,1565.82056,1
55.440815,1555.61035,1
55.49974,1808.4458,1
55.5237,1592.056,1
55.53697,1566.03735,1
55.5603867,1570.59851,1
55.56099,1537.6217,1
55.56274,1601.93164,1
55.5665169,1623.25476,1
55.5827332,10233.9531,4
55.58533,1533.21167,1
55.58559,1583.11438,1
55.58608,1501.93054,1
55.61525,1561.09326,1
55.6401558,1546.90686,1
55.6454048,1675.99207,1
55.66474,1541.84851,1
55.6908035,1592.075,1
55.8135872,1591.51575,1
55.8297,1522.47144,1
55.8340721,1620.58752,1
55.8452148,10327.1182,4
55.85032,1693.446,1
55.8553238,1574.45984,1
55.86225,1503.16479,1
55.901062,1462.22424,1
55.9039536,10402.2129,4
55.9061432,1538.58984,1
55.9175377,1558.54858,1
55.9186859,10346.7393,4
55.93056,1589.30566,1
55.9324036,1560.01172,1
55.9351044,1529.30627,1
55.9759369,1502.74487,1
55.9815865,1504.5249,1
55.9932365,1536.37988,1
55.9965248,1519.456,1
56.0003433,1552.88464,1
56.01317,1556.059,1
56.0774269,10464.04,4
56.1289253,1573.47571,1
56.19117,1569.55994,1
56.20187,1543.05322,1
56.2505,1557.74377,1
56.2896767,1593.1095,1
56.2905464,1572.69031,1
56.2962952,1608.31177,1
56.3698959,1477.98584,1
56.3778458,1631.77551,1
56.38001,1527.26953,1
56.40265,1599.94348,1
56.4513855,1674.56824,1
56.45161,1602.50342,1
56.4623,1574.65247,1
56.471386,1621.29309,1
56.47848,1614.86829,1
56.4945831,1630.4425,1
56.508564,1555.95947,1
56.51427,1595.91321,1
56.5275078,1570.25354,1
56.52964,1557.93689,1
56.53644,1547.52051,1
56.5495834,10190.3,4
56.5551071,1629.74316,1
56.59754,1551.29529,1
56.60155,1546.23523,1
56.60183,1580.11108,1
56.6062164,1592.30237,1
56.6513443,1548.36841,1
56.6811066,1559.54944,1
56.68471,1656.94836,1
56.6874924,1563.00708,1
56.72115,1614.60168,1
56.75644,1492.45007,1
56.7859268,1577.05981,1
56.78627,1632.494,1
56.7955,1654.08362,1
56.8457565,1623.16736,1
56.8793335,1577.68237,1
56.9059143,1552.468,1
56.91021,1660.352,1
56.9591179,1517.84448,1
56.96547,1561.03027,1
56.99712,1625.20447,1
57.0081177,1520.74744,1
57.0420036,1535.3855,1
57.0778046,1690.09424,1
57.1046829,1617.16028,1
57.1565781,1523.96606,1
57.1987953,10116.6387,4
57.2175,1563.315,1
57.2215729,1594.375,1
57.2366562,1579.615,1
57.2375755,1570.828,1
57.274826,10177.333,4
57.279953,1604.69177,1
57.3083458,1546.64355,1
57.3174171,1520.09961,1
57.3543129,1509.549,1
57.36511,1547.94641,1
57.3795776,1566.53674,1
57.4391479,1616.05249,1
57.4395676,1552.77014,1
57.44212,1589.81018,1
57.44287,1538.59131,1
57.448452,10179.0488,4
57.45522,1579.10339,1
57.4737,1523.06873,1
57.4751968,1570.57861,1
57.4839745,1519.64954,1
57.5044746,1591.7428,1
57.5273132,1649.63647,1
57.53301,1666.15308,1
57.5433464,1558.06421,1
57.57436,1563.812,1
57.57648,1576.32214,1
57.58647,1483.23865,1
57.61571,1561.60974,1
57.641922,1568.079,1
57.6454239,1578.55847,1
57.67742,1544.1908,1
57.6835022,1641.64575,1
57.70757,1634.62146,1
57.7695923,1510.82288,1
57.77607,1614.733,1
57.7787056,1566.02209,1
57.7861328,1558.60864,1
57.7994576,1491.98315,1
57.94916,1545.62585,1
57.9494324,1581.59766,1
57.9935951,1607.05786,1
57.9973068,1557.43042,1
58.0081825,1649.48914,1
58.0090981,10345.3369,4
58.0192032,1448.759,1
58.042572,1574.48279,1
58.0549,1623.22,1
58.07269,1623.19006,1
58.0773163,1548.65881,1
58.0929451,10347.8711,4
58.1264954,1587.15588,1
58.12699,1564.07227,1
58.12842,1520.0282,1
58.1347466,1682.33923,1
58.1572266,1541.346,1
58.1769066,1542.354,1
58.18014,1587.744,1
58.26297,1556.51379,1
58.263176,1622.9115,1
58.2662659,1438.48779,1
58.2760773,1544.60376,1
58.2835426,1516.59644,1
58.2884026,1582.75818,1
58.313,1564.90845,1
58.3253365,1630.02112,1
58.36729,1524.2854,1
58.3815041,1585.653,1
58.4097023,1669.514,1
58.4209862,1611.31543,1
58.4304962,1543.60742,1
58.4595757,1563.67688,1
58.51252,1539.18872,1
58.52667,1546.80847,1
58.5342369,1542.4812,1
58.53484,1581.79749,1
58.5788345,1696.16162,1
58.582943,10378.002,4
58.59022,9582.931,4
58.60206,1535.519,1
58.6518631,1597.3656,1
58.6552925,1659.49744,1
58.657074,1590.545,1
58.66642,1586.48157,1
58.68222,1620.37061,1
58.7315559,1535.444,1
58.74276,1524.12549,1
58.7587776,1610.75854,1
58.7679939,1512.56909,1
58.78005,1565.859,1
58.7851563,1482.524,1
58.8170967,10127.8438,4
58.8282852,1500.004,1
58.8632469,1586.32678,1
58.8828773,1566.87927,1
58.8880043,1580.91,1
58.8926773,1585.97388,1
58.9228668,1545.12646,1
58.9259148,1582.61169,1
58.9621353,1567.28748,1
58.9646378,1535.46021,1
58.97122,1565.168,1
58.9923668,1552.07971,1
59.0511971,1549.01379,1
59.0845451,1561.83789,1
59.1056824,1524.672,1
59.12145,1614.26233,1
59.133,1526.48157,1
59.1469154,1530.537,1
59.1494865,1629.09009,1
59.15583,1565.44116,1
59.1570549,1619.77209,1
59.1589279,1645.553,1
59.15988,1580.32288,1
59.1638222,1568.28308,1
59.1707,1615.57178,1
59.1847954,1663.57141,1
59.1930542,1565.42139,1
59.19336,1562.66089,1
59.2105827,1480.7146,1
59.233284,1580.01172,1
59.2389,1517.79846,1
59.2577324,1502.86414,1
59.2698,1506.3772,1
59.2819176,1525.61389,1
59.2879028,1579.5575,1
59.2884941,1611.36548,1
59.3130455,1550.22449,1
59.3132668,1592.37427,1
59.31713,1520.66528,1
59.32616,1544.774,1
59.3307724,1518.60059,1
59.339035,1644.45642,1
59.3440666,1565.54053,1
59.36426,1637.27417,1
59.3712044,10173.7969,4
59.37361,9846.44,4
59.3747559,1563.614,1
59.3806953,1510.00867,1
59.38853,1505.215,1
59.4004822,1527.12451,1
59.4022827,1534.09961,1
59.40912,1575.48779,1
59.41672,1544.093,1
59.4362,1542.253,1
59.4488678,1486.03931,1
59.46462,1613.02136,1
59.4678879,1536.26111,1
59.47398,1508.02112,1
59.4796753,1482.4541,1
59.4876175,1638.34644,1
59.49633,1580.64526,1
59.50339,1505.68616,1
59.5186577,1569.41882,1
59.52238,1579.33069,1
59.5305634,1593.3606,1
59.543438,1598.948,1
59.5661736,10220.415,4
59.5717621,1572.36938,1
59.5728645,1588.60986,1
59.58403,10004.1348,4
59.59538,1595.36816,1
59.6456375,1558.81787,1
59.6491356,1555.83154,1
59.6521263,1577.9447,1
59.6575165,1583.52087,1
59.6798973,1526.23218,1
59.68092,1626.19617,1
59.6994858,1559.316,1
59.71161,1629.76453,1
59.7261963,1580.47852,1
59.7470322,1504.60742,1
59.7528076,1580.17114,1
59.75609,1615.87134,1
59.77887,1580.99011,1
59.7966881,1601.98083,1
59.80532,1523.27441,1
59.8087654,1485.31506,1
59.8378944,1541.34448,1
59.85442,1704.96387,1
59.859684,1529.94983,1
59.8668556,1536.67175,1
59.86761,1488.46289,1
59.86826,2279.70068,1
59.8982,1579.87781,1
59.9281845,1491.62988,1
59.96236,1564.72961,1
59.9692726,1559.75659,1
59.9741364,1793.21069,1
59.9755173,1568.96484,1
59.9835129,1548.68274,1
59.98458,1486.982,1
59.9905319,1558.65479,1
60.02838,1568.5365,1
60.02985,1537.70068,1
60.0306664,1536.91956,1
60.04473,1540.3147,1
60.05403,1576.48,1
60.0590668,10253.88,4
60.06888,1711.354,1
60.08192,1499.24927,1
60.08227,1641.13,1
60.0984039,1603.58765,1
60.10384,1626.8468,1
60.1038857,1589.28088,1
60.10688,1517.94568,1
60.12272,1631.21765,1
60.12275,1593.199,1
60.1266479,1590.47986,1
60.1317329,1556.23535,1
60.13366,1591.08093,1
60.13974,1679.47839,1
60.1611328,1545.07153,1
60.1670723,1508.045,1
60.1896172,1564.76489,1
60.22182,1551.24854,1
60.2915726,1577.12769,1
60.2930222,1500.65076,1
60.30725,1561.03711,1
60.3146858,1592.2561,1
60.31609,1491.5636,1
60.3241577,1563.1084,1
60.3279343,1573.934,1
60.32914,1596.776,1
60.3313522,1513.51245,1
60.3573837,1568.4408,1
60.3581352,1559.21008,1
60.387825,1490.77222,1
60.38972,1593.77283,1
60.4040642,1489.75769,1
60.46074,1540.41968,1
60.4659081,1549.16736,1
60.4845963,1533.28638,1
60.49288,1562.45154,1
60.50138,1619.3457,1
60.50943,1499.25586,1
60.52021,1557.80383,1
60.5546379,1531.74768,1
60.56079,1574.49609,1
60.5637054,1480.31458,1
60.56464,1539.52759,1
60.5738258,1571.20386,1
60.596138,1679.4198,1
60.6142349,1485.49365,1
60.6242371,1537.8551,1
60.6279945,1510.114,1
60.6326981,1437.67957,1
60.63961,1614.84473,1
60.6397934,1486.67908,1
60.6403122,1605.32312,1
60.64053,1532.81836,1
60.64245,1580.687,1
60.6451225,1634.41992,1
60.6491776,1618.43213,1
60.65859,1508.64954,1
60.6772423,1517.45325,1
60.68276,1748.79773,1
60.688343,1572.73743,1
60.6892548,1616.39661,1
60.69373,1610.58044,1
60.71039,1528.55554,1
60.71445,1659.78076,1
60.7201538,1538.2395,1
60.7288322,1608.70166,1
60.7297325,1557.7345,1
60.7545624,1588.78088,1
60.75747,1580.64392,1
60.78677,1490.70044,1
60.79051,1597.20935,1
60.79204,1591.00671,1
60.81387,1488.3219,1
60.8286057,1684.07361,1
60.85274,1569.82788,1
60.87139,1605.974,1
60.8727875,10255.084,4
60.87738,1656.07031,1
60.8887177,1654.80408,1
60.8915634,1561.96,1
60.8944626,1516.59485,1
60.9092255,1549.40015,1
60.9093971,1490.973,1
60.9201241,1611.158,1
60.9334869,1530.77551,1
60.93749,1694.26868,1
60.9378471,1672.26965,1
60.94222,1559.26038,1
60.9501152,1534.48669,1
60.9594574,1585.40051,1
60.967804,1544.12622,1
60.97038,1540.12219,1
61.0038757,1479.02234,1
61.0127754,1553.63953,1
61.0176125,1573.13733,1
61.05557,1499.4397,1
61.055645,1551.01868,1
61.05705,1526.01843,1
61.0768623,1613.13232,1
61.08097,1583.063,1
61.0869,1527.16187,1
61.099308,1584.02734,1
61.1029167,1704.769,1
61.10678,1603.99,1
61.11886,1564.48083,1
61.1365,1541.0614,1
61.142746,1568.29956,1
61.1487122,1492.13074,1
61.1488762,1552.10828,1
61.15447,1659.4585,1
61.15999,1540.467,1
61.17078,1565.0531,1
61.1845627,1628.70166,1
61.186882,1594.98071,1
61.1890945,10174.793,4
61.2117348,1525.16443,1
61.21918,1565.7749,1
61.2313271,1677.483,1
61.2462845,1574.64612,1
61.2631035,1615.36462,1
61.26379,1511.32166,1
61.2767677,1554.59583,1
61.2783127,1624.74561,1
61.28125,1519.30432,1
61.29035,1615.0072,1
61.2918053,1637.4054,1
61.2956238,1533.2323,1
61.29677,1647.59363,1
61.3205566,1577.082,1
61.34351,1576.5946,1
61.3884964,1552.03357,1
61.3913422,1674.80286,1
61.406,1656.90747,1
61.4229622,1543.07385,1
61.4382362,1541.55066,1
61.4665642,1652.89832,1
61.4718361,1589.48621,1
61.4954033,1613.63049,1
61.5059738,1566.99536,1
61.5072823,1518.74646,1
61.50863,1610.39478,1
61.5187149,1563.84351,1
61.5423126,1553.365,1
61.55407,1569.29639,1
61.5609856,1602.21289,1
61.56658,1515.46082,1
61.61042,1489.133,1
61.61068,1564.1759,1
61.6157875,1564.7511,1
61.62672,1514.06213,1
61.6502151,10453.0215,4
61.6654739,1586.598,1
61.67972,1596.16626,1
61.706646,1524.444,1
61.7118568,1518.6615,1
61.71482,1590.84729,1
61.7637367,1493.49463,1
61.76806,1503.49817,1
61.7739,10442.1621,4
61.7752762,1601.43762,1
61.7780724,1581.40625,1
61.79266,1572.00549,1
61.79395,1560.001,1
61.80356,1503.27979,1
61.8273964,1659.58569,1
61.8355255,1546.86169,1
61.8901024,1494.637,1
61.8974571,1623.34985,1
61.9233322,1581.776,1
61.9245033,1529.08679,1
61.92815,9072.415,4
61.94236,1592.062,1
61.9450645,1576.22131,1
61.94547,1489.02368,1
61.9458,1550.25293,1
61.94703,1571.176,1
61.9903336,1610.50146,1
62.0058,1560.55164,1
62.0089836,1518.74146,1
62.01308,1572.13123,1
62.02398,1557.11877,1
62.03742,1579.20422,1
62.04152,1455.21033,1
62.0454025,1571.30994,1
62.05775,1571.61133,1
62.0621376,1561.59363,1
62.07529,1504.84216,1
62.0824623,1612.78369,1
62.08954,1572.7981,1
62.0956078,1554.75977,1
62.0996056,1557.71875,1
62.1067619,1620.28113,1
62.1086349,1594.59949,1
62.1137581,1534.24219,1
62.1264763,1475.81873,1
62.1295471,1678.21765,1
62.1450577,1539.61816,1
62.16031,1586.713,1
62.1657867,1494.756,1
62.17542,1552.85217,1
62.18208,1528.20569,1
62.1837769,1582.01306,1
62.1968956,1698.37891,1
62.20595,1499.66724,1
62.2093964,1517.00928,1
62.22007,1512.21509,1
62.2230377,10169.44,4
62.24358,1636.12219,1
62.2450943,1612.92261,1
62.24653,1502.59314,1
62.2577438,1629.64233,1
62.27199,1563.23364,1
62.277504,1690.89844,1
62.3046,1624.82263,1
62.31015,1610.84424,1
62.3125267,1533.57629,1
62.3199921,1543.87683,1
62.3205566,1672.35913,1
62.3333359,1634.72388,1
62.3353958,1572.11975,1
62.34194,1547.60962,1
62.351902,1674.06787,1
62.3597069,1506.31287,1
62.38847,1512.72522,1
62.39333,1531.46863,1
62.39759,1698.32117,1
62.43322,1572.26929,1
62.4535,1656.34534,1
62.4557343,1552.20728,1
62.46544,1620.9,1
62.4688873,1555.34143,1
62.48295,1577.02539,1
62.4974823,1633.07507,1
62.50854,1744.08215,1
62.51624,1555.977,1
62.516964,1591.96582,1
62.533947,1520.20532,1
62.5424767,1646.08362,1
62.5473747,1600.17249,1
62.5498772,1607.78857,1
62.5501442,1583.54639,1
62.58777,1468.56787,1
62.5903969,1614.85522,1
62.6064,1680.81384,1
62.6134262,1496.28467,1
62.6134949,1560.84351,1
62.63268,1515.71045,1
62.63691,1599.525,1
62.6378136,1543.54456,1
62.65203,1491.074,1
62.693985,1543.11853,1
62.71017,1589.588,1
62.7230034,1610.06152,1
62.7266846,1514.777,1
62.7299156,1654.39807,1
62.7324562,1609.47632,1
62.737175,1531.99048,1
62.7512436,1652.35925,1
62.76649,1650.2915,1
62.8015442,1621.41663,1
62.8365021,1538.35144,1
62.8371849,10030.2393,4
62.83744,1589.87524,1
62.8468,1586.643,1
62.851902,1557.48,1
62.8713837,1556.3031,1
62.8717041,1530.32751,1
62.87221,1564.61035,1
62.89315,1457.626,1
62.91839,1581.64429,1
62.92135,1422.35938,1
62.9220619,1451.47119,1
62.92391,1542.85339,1
62.9243774,1641.84827,1
62.932972,1537.5741,1
62.93453,1611.70581,1
62.9369125,10200.4512,4
62.9528961,1535.7666,1
62.9685173,1568.4718,1
62.9772758,1542.035,1
62.981617,1676.90149,1
62.9821472,1609.72168,1
62.9934158,1505.91113,1
63.0056877,1506.70251,1
63.0087547,1492.03882,1
63.0336037,1556.81,1
63.03678,1570.83423,1
63.05025,1516.1604,1
63.05067,10442.6084,4
63.06359,1466.46179,1
63.0666275,1540.68823,1
63.06901,1587.13818,1
63.08399,1563.60962,1
63.1052322,1537.12317,1
63.1080971,1541.07727,1
63.1176758,1626.53186,1
63.11981,1474.66992,1
63.1381836,1544.97571,1
63.1423836,1518.95129,1
63.1532021,1464.09766,1
63.15967,1590.79578,1
63.16727,1540.33826,1
63.17087,1542.145,1
63.17283,1689.72131,1
63.1876221,1548.08679,1
63.1946869,1553.80725,1
63.21989,1638.11328,1
63.22555,1488.51575,1
63.22952,1593.76782,1
63.2303658,1484.437,1
63.2358932,1605.47949,1
63.2466164,1477.19214,1
63.2518044,1666.607,1
63.273735,1550.7926,1
63.2811966,1503.50757,1
63.313385,1583.39368,1
63.3157539,1638.2876,1
63.3205757,1517.41479,1
63.3347549,1621.29639,1
63.3462257,1587.2312,1
63.3478775,1567.36865,1
63.3630524,1553.07434,1
63.36621,1505.795,1
63.3674,1542.51208,1
63.380352,10192.8086,4
63.388588,1574.2146,1
63.4114075,9966.886,4
63.417366,1528.38818,1
63.4205971,1620.95374,1
63.44763,1572.07336,1
63.4528275,1595.48193,1
63.4668465,1480.64209,1
63.46971,1718.08582,1
63.4754524,1499.005,1
63.4839325,1579.17651,1
63.4862823,1664.94836,1
63.5140266,1680.55164,1
63.5181732,1558.96753,1
63.5206337,1518.63525,1
63.52978,1587.085,1
63.54018,1571.39319,1
63.55112,10049.623,4
63.56284,1618.6438,1
63.5703926,1524.80261,1
63.5742836,1495.26819,1
63.5808144,1563.5929,1
63.58191,1589.365,1
63.5913963,1750.38171,1
63.5958023,1518.52612,1
63.5989571,1520.984,1
63.61605,1584.49707,1
63.61709,1580.107,1
63.6328239,1536.60437,1
63.6435356,1582.20984,1
63.65201,1499.55566,1
63.6653137,1720.48914,1
63.66846,1630.997,1
63.671154,1591.8667,1
63.6767159,1570.29053,1
63.7230644,1505.86157,1
63.74377,1566.68677,1
63.7500877,1766.80151,1
63.7501755,1586.67432,1
63.7509,1625.93811,1
63.7553444,1596.1571,1
63.75687,1595.94934,1
63.75712,1661.76672,1
63.7617455,1472.64392,1
63.7663269,1526.97839,1
63.77532,1444.81567,1
63.7792,1524.5033,1
63.78311,1596.55872,1
63.7900658,1485.89893,1
63.7907181,1503.9281,1
63.79162,1528.0769,1
63.7971878,1619.45313,1
63.7979469,1589.03455,1
63.8016319,1617.00134,1
63.8272972,1562.55859,1
63.8297653,1548.22168,1
