Assay1 Amplitude,Assay2 Amplitude,Cluster
920.3368,,1
920.7537,,1
920.566,,1
920.094238,,1
920.451233,,1
920.795837,,1
920.8029,,1
921.5878,,1
921.032532,,1
921.9193,,1
921.549255,,1
921.024048,,1
921.17395,,1
921.8667,,1
922.159241,,1
922.417847,,1
922.2027,,1
923.7444,,1
924.5592,,1
924.4252,,1
924.914,,1
924.4446,,1
924.668457,,1
924.6503,,1
924.3908,,1
925.199768,,1
925.264648,,1
925.7738,,1
925.4028,,1
925.5684,,1
925.888062,,1
925.0161,,1
925.3611,,1
926.2707,,1
926.7969,,1
926.9261,,1
926.8199,,1
926.924866,,1
926.0026,,1
926.6349,,1
926.459351,,1
927.551636,,1
927.3785,,1
927.9953,,1
927.9313,,1
927.594666,,1
928.1738,,1
928.5163,,1
928.9043,,1
928.655762,,1
928.2223,,1
928.2337,,1
929.8001,,1
929.1053,,1
929.78125,,1
929.546936,,1
930.536133,,1
930.6151,,1
930.565063,,1
930.1567,,1
930.0576,,1
930.1609,,1
930.7722,,1
930.2489,,1
931.9721,,1
931.4991,,1
931.2544,,1
931.061768,,1
931.7696,,1
931.0048,,1
932.8503,,1
932.9075,,1
932.4211,,1
932.616333,,1
932.685852,,1
932.784,,1
932.615051,,1
932.142639,,1
932.2374,,1
932.700867,,1
932.0062,,1
932.587341,,1
932.959839,,1
933.583252,,1
933.8605,,1
933.4293,,1
933.5028,,1
933.834,,1
933.3922,,1
933.551941,,1
934.4263,,1
934.466248,,1
934.255432,,1
934.2623,,1
934.8736,,1
934.137451,,1
934.006165,,1
934.738342,,1
934.729,,1
934.5653,,1
934.2268,,1
934.4898,,1
934.9879,,1
934.423767,,1
935.6469,,1
935.758545,,1
935.28,,1
935.834839,,1
935.039368,,1
935.3487,,1
935.813232,,1
935.486755,,1
935.0536,,1
935.4921,,1
935.1395,,1
935.9555,,1
935.8591,,1
935.7915,,1
935.960266,,1
935.920837,,1
936.356567,,1
936.9013,,1
936.6181,,1
936.235352,,1
936.9792,,1
936.5013,,1
936.1453,,1
936.572754,,1
936.262146,,1
936.2792,,1
936.2718,,1
936.2546,,1
936.7352,,1
937.725647,,1
937.3075,,1
937.054932,,1
937.3006,,1
937.456238,,1
937.2212,,1
937.7124,,1
937.5812,,1
937.1962,,1
937.375854,,1
937.1664,,1
937.008,,1
937.7541,,1
937.5983,,1
938.839355,,1
938.1318,,1
938.019836,,1
938.948059,,1
938.5594,,1
938.9452,,1
938.401367,,1
938.68634,,1
938.8204,,1
938.5827,,1
938.6158,,1
938.092834,,1
938.763855,,1
938.257263,,1
938.9467,,1
939.698669,,1
939.6649,,1
939.6464,,1
939.4719,,1
939.759,,1
939.1571,,1
939.5827,,1
939.091248,,1
939.661743,,1
939.608459,,1
939.2904,,1
939.7515,,1
939.234131,,1
939.863831,,1
940.380737,,1
940.202942,,1
940.655762,,1
940.008667,,1
940.9516,,1
940.0629,,1
940.1436,,1
940.1862,,1
940.0108,,1
940.6606,,1
940.748352,,1
940.7643,,1
940.2088,,1
940.9561,,1
940.1143,,1
940.2988,,1
940.8131,,1
941.905334,,1
941.604065,,1
941.8799,,1
941.069641,,1
941.2291,,1
941.896667,,1
941.24054,,1
941.002136,,1
941.1479,,1
941.5095,,1
941.798157,,1
941.573242,,1
942.459,,1
942.4641,,1
942.6315,,1
942.3221,,1
942.993,,1
942.001038,,1
942.5093,,1
942.118347,,1
942.489868,,1
942.737854,,1
942.5314,,1
942.731567,,1
942.0688,,1
942.3796,,1
943.334656,,1
943.728,,1
943.428,,1
943.4223,,1
943.760864,,1
943.711243,,1
943.4462,,1
943.758,,1
943.184143,,1
943.4774,,1
943.1373,,1
943.212158,,1
943.4359,,1
943.7005,,1
944.0215,,1
944.8417,,1
944.1232,,1
944.084961,,1
944.0358,,1
944.0921,,1
944.756348,,1
944.1671,,1
944.5267,,1
944.108643,,1
944.221436,,1
944.397766,,1
944.4151,,1
945.3633,,1
945.6165,,1
945.452942,,1
945.2522,,1
945.5989,,1
945.611633,,1
945.0496,,1
945.011841,,1
945.4693,,1
945.6086,,1
945.4635,,1
945.268738,,1
945.947266,,1
945.0505,,1
945.106,,1
945.1293,,1
945.8753,,1
945.6475,,1
946.0079,,1
946.7373,,1
946.370056,,1
946.8622,,1
946.6814,,1
946.62085,,1
946.673645,,1
946.30365,,1
946.4362,,1
946.7319,,1
946.4715,,1
946.6832,,1
946.7267,,1
946.6098,,1
946.3482,,1
946.527344,,1
946.2871,,1
946.769165,,1
946.8164,,1
946.2551,,1
946.876831,,1
946.9313,,1
946.478149,,1
946.9139,,1
946.393738,,1
946.2682,,1
946.308167,,1
946.9752,,1
946.3293,,1
947.681763,,1
947.3975,,1
947.689941,,1
947.98584,,1
947.2622,,1
947.368347,,1
947.8317,,1
947.738037,,1
947.3018,,1
947.5256,,1
947.8691,,1
947.127258,,1
947.285339,,1
947.740967,,1
947.761,,1
947.378,,1
947.778442,,1
947.7752,,1
947.941,,1
947.445435,,1
947.7058,,1
947.838,,1
947.2648,,1
947.9598,,1
947.7648,,1
948.9102,,1
948.0077,,1
948.5524,,1
948.317261,,1
948.5184,,1
948.6671,,1
948.4351,,1
948.365845,,1
948.089966,,1
948.984558,,1
948.013855,,1
948.4927,,1
948.808533,,1
948.323,,1
948.769348,,1
948.385254,,1
948.7264,,1
948.54425,,1
948.612061,,1
949.047,,1
949.864136,,1
949.3981,,1
949.869446,,1
949.177856,,1
949.651,,1
949.358948,,1
949.4784,,1
949.8763,,1
949.5648,,1
949.273,,1
949.9853,,1
949.5501,,1
949.4252,,1
949.36,,1
949.367554,,1
949.4147,,1
949.9324,,1
949.0531,,1
949.3692,,1
949.2394,,1
949.3353,,1
950.0566,,1
950.7885,,1
950.1334,,1
950.594543,,1
950.2072,,1
950.421143,,1
950.474731,,1
950.0759,,1
950.3569,,1
950.296143,,1
950.8355,,1
950.2876,,1
950.1675,,1
950.9789,,1
950.2297,,1
950.914246,,1
950.9566,,1
950.795044,,1
950.7843,,1
950.3831,,1
951.5455,,1
951.2381,,1
951.5342,,1
951.0612,,1
951.091858,,1
951.582458,,1
951.2026,,1
951.0993,,1
951.283,,1
951.4305,,1
951.9322,,1
951.7279,,1
951.972656,,1
951.5049,,1
951.489136,,1
951.2961,,1
951.7352,,1
951.9882,,1
951.504333,,1
951.368652,,1
951.3068,,1
951.8703,,1
951.5229,,1
951.642334,,1
951.3913,,1
951.815369,,1
952.116333,,1
952.4836,,1
952.613647,,1
952.558167,,1
952.784546,,1
952.135132,,1
952.5123,,1
952.182556,,1
952.831665,,1
952.176,,1
952.4722,,1
952.5209,,1
952.3925,,1
952.0271,,1
952.689636,,1
952.004639,,1
952.651245,,1
952.730347,,1
952.894653,,1
953.87915,,1
953.7496,,1
953.888855,,1
953.882141,,1
953.704346,,1
953.3414,,1
953.1638,,1
953.6933,,1
953.0109,,1
953.2045,,1
953.7626,,1
953.8038,,1
953.228149,,1
953.332947,,1
953.6026,,1
953.4603,,1
953.654358,,1
953.7219,,1
953.7145,,1
953.0435,,1
953.652649,,1
953.308533,,1
953.141357,,1
953.8356,,1
953.337036,,1
953.756958,,1
953.1704,,1
953.4774,,1
953.8385,,1
954.874451,,1
954.87146,,1
954.760437,,1
954.8757,,1
954.250549,,1
954.97406,,1
954.9444,,1
954.320435,,1
954.569031,,1
954.3951,,1
954.292969,,1
954.99176,,1
954.65564,,1
954.254,,1
954.1722,,1
954.969,,1
954.873962,,1
954.951965,,1
954.3492,,1
954.0095,,1
954.135132,,1
954.2859,,1
954.7996,,1
954.9282,,1
954.8814,,1
955.94635,,1
955.2267,,1
955.8586,,1
955.889038,,1
955.816467,,1
955.5447,,1
955.4991,,1
955.4913,,1
955.1103,,1
955.5563,,1
955.773865,,1
955.318359,,1
955.337,,1
955.696533,,1
955.435242,,1
955.5416,,1
955.90686,,1
955.1499,,1
955.3878,,1
955.5665,,1
955.5968,,1
955.329,,1
955.2077,,1
955.931641,,1
955.005066,,1
955.8914,,1
956.8544,,1
956.3525,,1
956.7486,,1
956.119,,1
956.894348,,1
956.1858,,1
956.7186,,1
956.605652,,1
956.1413,,1
956.743164,,1
956.6745,,1
956.0051,,1
956.2968,,1
956.165833,,1
956.562439,,1
956.738342,,1
956.1602,,1
956.7902,,1
956.3511,,1
956.445251,,1
956.637634,,1
956.5099,,1
956.251038,,1
956.340942,,1
956.5472,,1
956.9067,,1
956.0282,,1
956.5446,,1
956.7457,,1
956.5221,,1
956.837769,,1
957.886353,,1
957.041443,,1
957.211731,,1
957.5291,,1
957.278748,,1
957.969849,,1
957.1416,,1
957.112061,,1
957.582,,1
957.044556,,1
957.5022,,1
957.224,,1
957.955139,,1
957.20874,,1
957.201233,,1
957.6719,,1
957.3236,,1
957.061157,,1
957.623047,,1
957.7347,,1
957.0924,,1
957.157,,1
957.799744,,1
957.7436,,1
957.6083,,1
957.5131,,1
957.5376,,1
957.3912,,1
957.914734,,1
957.540039,,1
957.263733,,1
958.0217,,1
958.9401,,1
958.665,,1
958.94165,,1
958.831,,1
958.054749,,1
958.8415,,1
958.4019,,1
958.4692,,1
958.414856,,1
958.8388,,1
958.6909,,1
958.1985,,1
958.5801,,1
958.725159,,1
958.9965,,1
958.497131,,1
958.5149,,1
958.0693,,1
958.1426,,1
958.9136,,1
958.123535,,1
958.680969,,1
959.681458,,1
959.5104,,1
959.857666,,1
959.359,,1
959.734,,1
959.398438,,1
959.9131,,1
959.9096,,1
959.777,,1
959.1192,,1
959.001465,,1
959.095764,,1
959.467651,,1
959.4919,,1
959.688354,,1
959.9323,,1
959.402832,,1
959.2302,,1
959.738037,,1
959.924255,,1
959.0444,,1
959.138855,,1
959.81,,1
959.9826,,1
959.6537,,1
959.917969,,1
959.4473,,1
959.103333,,1
959.2526,,1
959.889,,1
959.522339,,1
959.3211,,1
959.821045,,1
959.2415,,1
959.3291,,1
959.0813,,1
960.8726,,1
960.3857,,1
960.309265,,1
960.588135,,1
960.737732,,1
960.2786,,1
960.5854,,1
960.0193,,1
960.25,,1
960.0184,,1
960.810059,,1
960.3426,,1
960.3586,,1
960.8759,,1
960.307434,,1
960.380066,,1
960.7798,,1
960.7208,,1
960.415833,,1
960.558655,,1
960.540161,,1
960.7429,,1
960.7274,,1
960.6624,,1
960.938354,,1
960.1766,,1
960.8247,,1
961.279358,,1
961.3157,,1
961.882263,,1
961.323242,,1
961.965759,,1
961.345947,,1
961.178833,,1
961.8594,,1
961.691345,,1
961.802246,,1
961.3531,,1
961.1348,,1
961.5673,,1
961.633057,,1
961.4879,,1
961.7043,,1
961.1744,,1
961.430542,,1
961.0652,,1
961.4596,,1
961.305359,,1
961.854248,,1
961.244751,,1
961.6018,,1
961.593445,,1
961.970459,,1
961.6044,,1
961.085938,,1
961.6971,,1
961.8046,,1
961.080933,,1
961.1632,,1
961.863953,,1
961.6367,,1
961.6261,,1
961.007141,,1
962.394531,,1
962.5197,,1
962.273254,,1
962.895142,,1
962.5486,,1
962.8231,,1
962.5963,,1
962.4615,,1
962.8891,,1
962.424744,,1
962.1739,,1
962.7421,,1
962.0822,,1
962.124451,,1
962.9302,,1
962.425049,,1
962.7178,,1
962.88324,,1
962.476746,,1
962.834961,,1
962.922363,,1
962.269,,1
962.5324,,1
962.547668,,1
962.5254,,1
962.755737,,1
962.1743,,1
962.9591,,1
962.7604,,1
962.6854,,1
962.034,,1
962.1489,,1
963.3086,,1
963.039856,,1
963.435669,,1
963.8565,,1
963.8639,,1
963.2904,,1
963.9296,,1
963.863,,1
963.346741,,1
963.103638,,1
963.127,,1
963.464355,,1
963.983154,,1
963.4756,,1
963.383,,1
963.4649,,1
963.308655,,1
963.908569,,1
963.6171,,1
963.571655,,1
963.975037,,1
963.0244,,1
963.0882,,1
963.7095,,1
963.480347,,1
963.049744,,1
963.147461,,1
963.9378,,1
963.0317,,1
963.1072,,1
963.1024,,1
963.909668,,1
963.9843,,1
964.9108,,1
964.0203,,1
964.165833,,1
964.4248,,1
964.224,,1
964.3469,,1
964.4669,,1
964.8565,,1
964.434937,,1
964.864563,,1
964.3781,,1
964.3669,,1
964.0799,,1
964.274,,1
964.447754,,1
964.3045,,1
964.3138,,1
964.3418,,1
964.475,,1
964.5034,,1
964.437744,,1
964.374634,,1
964.057739,,1
965.985657,,1
965.753052,,1
965.384644,,1
965.9756,,1
965.630066,,1
965.6247,,1
965.8816,,1
965.7977,,1
965.1236,,1
965.471436,,1
965.197937,,1
965.6276,,1
965.3592,,1
965.2451,,1
965.47,,1
965.246,,1
965.0786,,1
965.324341,,1
965.5791,,1
965.809631,,1
965.9698,,1
965.7099,,1
965.668152,,1
965.489868,,1
965.895447,,1
965.506958,,1
965.4676,,1
965.8304,,1
965.2111,,1
965.4587,,1
965.1198,,1
965.669434,,1
965.25824,,1
965.435669,,1
965.7206,,1
965.0056,,1
965.842163,,1
965.726,,1
965.808533,,1
965.9449,,1
965.3462,,1
965.418335,,1
965.5961,,1
965.495056,,1
965.2674,,1
966.9411,,1
966.3944,,1
966.6991,,1
966.499634,,1
966.4095,,1
966.4524,,1
966.3519,,1
966.3998,,1
966.5889,,1
966.0343,,1
966.99,,1
966.8852,,1
966.5613,,1
966.4639,,1
966.289551,,1
966.925354,,1
966.5172,,1
966.2177,,1
966.9833,,1
966.896545,,1
966.7767,,1
966.049866,,1
966.06,,1
966.292969,,1
966.686768,,1
966.1951,,1
967.2834,,1
967.3019,,1
967.7881,,1
967.596252,,1
967.364258,,1
967.1456,,1
967.5264,,1
967.356934,,1
967.5289,,1
967.2191,,1
967.6581,,1
967.5798,,1
967.4624,,1
967.41095,,1
967.9651,,1
967.584656,,1
967.6182,,1
967.4878,,1
967.4514,,1
967.7009,,1
967.0939,,1
967.103638,,1
967.2153,,1
967.1523,,1
967.2468,,1
967.402954,,1
967.638367,,1
967.9704,,1
967.273865,,1
967.492859,,1
967.298645,,1
967.748047,,1
967.837158,,1
967.17395,,1
967.7544,,1
967.1511,,1
967.068359,,1
967.109253,,1
967.080566,,1
967.828064,,1
967.895752,,1
967.1201,,1
967.4232,,1
967.84906,,1
968.882,,1
968.916565,,1
968.346558,,1
968.721741,,1
968.3766,,1
968.917,,1
968.35614,,1
968.9834,,1
968.2992,,1
968.4753,,1
968.871155,,1
968.664063,,1
968.1873,,1
968.4449,,1
968.537231,,1
968.944458,,1
968.695435,,1
968.0932,,1
968.4363,,1
968.318665,,1
968.9509,,1
968.0786,,1
968.024048,,1
968.1081,,1
968.21,,1
968.5129,,1
968.3805,,1
968.744263,,1
968.8943,,1
968.439941,,1
968.231,,1
968.3336,,1
968.872864,,1
968.8641,,1
968.7197,,1
968.048157,,1
969.7493,,1
969.3128,,1
969.9384,,1
969.419067,,1
969.7168,,1
969.2863,,1
969.5752,,1
969.1252,,1
969.1285,,1
969.3187,,1
969.824951,,1
969.275269,,1
969.595459,,1
969.7366,,1
969.9423,,1
969.0263,,1
969.3867,,1
969.738037,,1
969.04834,,1
969.3608,,1
969.284241,,1
969.465759,,1
969.815857,,1
969.980652,,1
969.0388,,1
969.269836,,1
969.5215,,1
969.829,,1
969.76825,,1
969.2494,,1
969.372,,1
969.465942,,1
969.8389,,1
969.1829,,1
969.695068,,1
969.448669,,1
969.9182,,1
969.371,,1
969.386047,,1
970.8386,,1
970.818237,,1
970.0618,,1
970.121643,,1
970.060547,,1
970.973145,,1
970.8669,,1
970.578552,,1
970.108459,,1
970.3605,,1
970.2037,,1
970.1382,,1
970.7742,,1
970.5124,,1
970.0461,,1
970.1623,,1
970.7144,,1
970.6345,,1
970.878662,,1
970.976,,1
970.6176,,1
970.272949,,1
970.453857,,1
970.4065,,1
970.073242,,1
970.02594,,1
970.3699,,1
970.627136,,1
970.4495,,1
970.99884,,1
970.059143,,1
970.9159,,1
970.617737,,1
970.156067,,1
970.4836,,1
970.2102,,1
970.9455,,1
970.554138,,1
971.974365,,1
971.161133,,1
971.5586,,1
971.454468,,1
971.6438,,1
971.4365,,1
971.08075,,1
971.9191,,1
971.1095,,1
971.886047,,1
971.710449,,1
971.51355,,1
971.963,,1
971.6443,,1
971.6908,,1
971.2644,,1
971.355347,,1
971.950867,,1
971.928,,1
971.4026,,1
971.1833,,1
971.033569,,1
971.6436,,1
971.2731,,1
971.0116,,1
971.55896,,1
971.345154,,1
971.161133,,1
971.1853,,1
971.4109,,1
971.3976,,1
971.2092,,1
971.1502,,1
971.7269,,1
971.136536,,1
971.0864,,1
971.933044,,1
971.0967,,1
971.6039,,1
971.7925,,1
971.74115,,1
971.3333,,1
971.429749,,1
971.1702,,1
971.755554,,1
971.991455,,1
971.667,,1
971.662,,1
971.366333,,1
971.521545,,1
971.6101,,1
971.041443,,1
971.5632,,1
971.414734,,1
971.236267,,1
971.659546,,1
971.940735,,1
971.126831,,1
971.903564,,1
971.417,,1
972.8025,,1
972.9225,,1
972.5254,,1
972.1744,,1
972.8122,,1
972.022156,,1
972.3538,,1
972.54126,,1
972.32135,,1
972.997559,,1
972.694336,,1
972.6913,,1
972.8646,,1
972.284,,1
972.0284,,1
972.645447,,1
972.949,,1
972.741333,,1
972.4739,,1
972.998352,,1
972.3575,,1
972.9428,,1
972.9697,,1
972.890442,,1
972.3899,,1
972.6022,,1
972.11676,,1
972.8903,,1
972.59,,1
972.196655,,1
972.9189,,1
972.9654,,1
972.872131,,1
972.2174,,1
972.027161,,1
972.982,,1
972.514038,,1
972.2132,,1
972.0068,,1
972.4932,,1
972.3457,,1
972.9451,,1
972.550842,,1
972.440735,,1
972.2926,,1
972.301758,,1
973.660645,,1
973.5588,,1
973.1527,,1
973.298645,,1
973.369446,,1
973.9527,,1
973.7492,,1
973.200134,,1
973.8258,,1
973.8239,,1
973.3457,,1
973.7466,,1
973.438354,,1
973.75116,,1
973.2105,,1
973.0695,,1
973.2641,,1
973.81366,,1
973.7674,,1
973.315552,,1
973.3911,,1
973.1808,,1
973.539246,,1
973.703064,,1
973.695251,,1
973.9351,,1
973.384338,,1
973.8565,,1
973.6424,,1
973.524353,,1
973.2271,,1
973.7986,,1
973.3339,,1
973.2278,,1
973.3877,,1
973.3476,,1
973.6011,,1
973.3045,,1
973.6678,,1
973.3586,,1
973.6784,,1
973.2767,,1
973.7034,,1
973.9213,,1
973.956238,,1
973.7509,,1
973.8669,,1
973.7395,,1
973.2527,,1
973.120361,,1
973.9328,,1
973.1344,,1
974.69635,,1
974.252136,,1
974.729553,,1
974.1791,,1
974.116,,1
974.712463,,1
974.416138,,1
974.8967,,1
974.812744,,1
974.0975,,1
974.506531,,1
974.2671,,1
974.7135,,1
974.0064,,1
974.220764,,1
974.039551,,1
974.1035,,1
974.857,,1
974.942261,,1
974.853333,,1
974.1601,,1
974.849243,,1
974.6521,,1
974.1816,,1
974.925537,,1
974.4727,,1
974.1545,,1
974.432556,,1
974.8993,,1
974.832153,,1
974.9948,,1
974.698059,,1
974.5597,,1
974.475342,,1
974.5316,,1
974.779663,,1
974.6206,,1
974.6642,,1
974.2533,,1
974.012268,,1
974.4423,,1
974.5462,,1
974.6049,,1
974.8998,,1
974.523254,,1
974.936157,,1
974.604736,,1
974.585266,,1
975.35614,,1
975.299866,,1
975.266,,1
975.738831,,1
975.5151,,1
975.883545,,1
975.4472,,1
975.5221,,1
975.8311,,1
975.2123,,1
975.6129,,1
975.930969,,1
975.7397,,1
975.4169,,1
975.2427,,1
975.3207,,1
975.9654,,1
975.988342,,1
975.5757,,1
975.850769,,1
975.6812,,1
975.597961,,1
975.7283,,1
975.9315,,1
975.7313,,1
975.4031,,1
975.470642,,1
975.1871,,1
975.1006,,1
975.510864,,1
975.2459,,1
975.905334,,1
975.3738,,1
975.262,,1
975.3488,,1
975.008362,,1
975.3799,,1
975.5912,,1
975.9489,,1
975.0995,,1
975.132568,,1
975.245,,1
975.9208,,1
975.8505,,1
975.496338,,1
975.4584,,1
975.3165,,1
975.373352,,1
975.569336,,1
975.9628,,1
976.8558,,1
976.2793,,1
976.331848,,1
976.7931,,1
976.7413,,1
976.4625,,1
976.099731,,1
976.504944,,1
976.6058,,1
976.8212,,1
976.0488,,1
976.5637,,1
976.109741,,1
976.177368,,1
976.1177,,1
976.414063,,1
976.857849,,1
976.1356,,1
976.5963,,1
976.3018,,1
976.590332,,1
976.0452,,1
976.8491,,1
976.1542,,1
976.5005,,1
976.9811,,1
976.607666,,1
976.62384,,1
976.667664,,1
976.935852,,1
976.569,,1
976.3113,,1
976.642944,,1
976.0792,,1
976.2103,,1
976.369263,,1
976.11084,,1
976.6277,,1
976.5447,,1
977.559753,,1
977.7861,,1
977.9894,,1
977.2402,,1
977.449341,,1
977.4633,,1
977.0733,,1
977.4412,,1
977.3832,,1
977.638855,,1
977.47644,,1
977.4727,,1
977.900452,,1
977.9083,,1
977.804565,,1
977.123657,,1
977.6141,,1
977.635742,,1
977.0488,,1
977.6125,,1
977.039734,,1
977.7896,,1
977.5993,,1
977.190857,,1
977.8066,,1
977.186035,,1
977.8104,,1
977.7375,,1
977.004333,,1
977.5659,,1
977.274536,,1
977.0743,,1
977.7514,,1
977.1923,,1
977.95575,,1
977.2897,,1
977.6959,,1
977.662354,,1
977.8829,,1
977.5904,,1
977.455566,,1
977.957764,,1
977.3303,,1
977.9252,,1
977.763245,,1
977.469849,,1
977.548462,,1
977.0689,,1
977.459534,,1
977.1834,,1
977.998047,,1
978.088135,,1
978.7098,,1
978.2688,,1
978.0022,,1
978.1437,,1
978.879944,,1
978.505737,,1
978.8705,,1
978.8871,,1
978.037048,,1
978.2417,,1
978.9813,,1
978.8855,,1
978.6957,,1
978.3846,,1
978.7551,,1
978.181641,,1
978.533936,,1
978.974,,1
978.515442,,1
978.201233,,1
978.3168,,1
978.759766,,1
978.0687,,1
978.667542,,1
978.4164,,1
978.1172,,1
978.667,,1
978.3537,,1
978.515564,,1
978.5907,,1
978.9899,,1
978.74176,,1
978.922668,,1
978.9288,,1
978.7995,,1
978.1422,,1
978.810364,,1
978.020447,,1
978.550964,,1
978.5272,,1
978.69165,,1
978.322632,,1
978.104431,,1
978.0064,,1
978.0151,,1
978.575256,,1
978.0763,,1
978.4207,,1
978.853,,1
978.5865,,1
978.165,,1
978.303162,,1
978.100769,,1
979.513733,,1
979.8495,,1
979.421,,1
979.3062,,1
979.2971,,1
979.3513,,1
979.445,,1
979.5988,,1
979.307861,,1
979.565369,,1
979.100159,,1
979.0125,,1
979.399231,,1
979.2255,,1
979.1249,,1
979.4423,,1
979.171143,,1
979.6159,,1
979.231,,1
979.6158,,1
979.478943,,1
979.174,,1
979.735657,,1
979.261353,,1
979.1517,,1
979.097,,1
979.3805,,1
979.5986,,1
979.0441,,1
979.1329,,1
979.728638,,1
979.5897,,1
979.851,,1
979.219238,,1
979.734253,,1
979.578064,,1
979.1878,,1
979.680847,,1
979.212952,,1
979.585266,,1
979.0213,,1
979.0346,,1
979.7081,,1
979.558167,,1
979.289246,,1
979.244,,1
979.10144,,1
979.4086,,1
979.252441,,1
979.395752,,1
979.730957,,1
979.033752,,1
979.844238,,1
979.8682,,1
979.066956,,1
980.371,,1
980.8856,,1
980.343445,,1
980.382141,,1
980.131531,,1
980.4553,,1
980.1056,,1
980.2787,,1
980.240967,,1
980.1259,,1
980.159,,1
980.502258,,1
980.739441,,1
980.361938,,1
980.9273,,1
980.8568,,1
980.602966,,1
980.577148,,1
980.3548,,1
980.931946,,1
980.9057,,1
980.798,,1
980.3826,,1
980.5612,,1
980.7745,,1
980.356934,,1
980.625732,,1
980.636047,,1
980.421143,,1
980.199646,,1
980.882568,,1
980.8758,,1
980.4257,,1
980.6704,,1
980.1956,,1
980.1484,,1
980.9382,,1
980.747742,,1
980.4656,,1
980.2076,,1
980.212952,,1
980.024231,,1
980.621155,,1
980.789368,,1
980.234253,,1
980.5654,,1
981.7017,,1
981.3164,,1
981.2282,,1
981.497253,,1
981.0826,,1
981.9964,,1
981.7382,,1
981.035645,,1
981.2319,,1
981.387,,1
981.897,,1
981.3685,,1
981.064636,,1
981.138245,,1
981.6361,,1
981.676636,,1
981.753662,,1
981.957336,,1
981.545166,,1
981.5721,,1
981.572754,,1
981.7186,,1
981.386169,,1
981.7378,,1
981.1791,,1
981.490967,,1
981.169434,,1
981.476563,,1
981.6258,,1
981.919861,,1
981.0412,,1
981.0462,,1
981.6594,,1
981.982,,1
981.599731,,1
981.2308,,1
981.461731,,1
981.0456,,1
981.526062,,1
981.865051,,1
981.1979,,1
981.3276,,1
981.2354,,1
981.172852,,1
981.3588,,1
981.5574,,1
981.5165,,1
981.415161,,1
981.630859,,1
981.4379,,1
981.7864,,1
981.9865,,1
981.100769,,1
981.4629,,1
981.6884,,1
981.190552,,1
981.045837,,1
981.959351,,1
981.774231,,1
981.113159,,1
981.998169,,1
981.9829,,1
982.707153,,1
982.220459,,1
982.7129,,1
982.395569,,1
982.5989,,1
982.38,,1
982.838562,,1
982.6847,,1
982.1154,,1
982.2632,,1
982.3972,,1
982.935364,,1
982.414,,1
982.980042,,1
982.8169,,1
982.162354,,1
982.2758,,1
982.3782,,1
982.114,,1
982.5133,,1
982.6433,,1
982.8295,,1
982.960938,,1
982.5435,,1
982.6039,,1
982.4549,,1
982.329346,,1
982.651,,1
982.6349,,1
982.131653,,1
982.6012,,1
982.5237,,1
982.1219,,1
982.052063,,1
982.0653,,1
982.9354,,1
982.2043,,1
982.127563,,1
982.9016,,1
982.192261,,1
982.1968,,1
982.9977,,1
982.0105,,1
982.891235,,1
982.743347,,1
982.166443,,1
982.1785,,1
982.5648,,1
982.864441,,1
982.994263,,1
982.3261,,1
982.705261,,1
982.496033,,1
982.5296,,1
982.74054,,1
982.48114,,1
983.6644,,1
983.0428,,1
983.7027,,1
983.131,,1
983.950562,,1
983.2814,,1
983.4506,,1
983.1958,,1
983.32,,1
