Assay1 Amplitude,Assay2 Amplitude,Cluster
1029.48877,,1
1029.18835,,1
1029.98779,,1
1029.371,,1
1029.33887,,1
1029.43066,,1
1029.22144,,1
1029.61316,,1
1029.34375,,1
1029.06116,,1
1029.15051,,1
1029.66,,1
1029.39307,,1
1029.99316,,1
1029.01587,,1
1029.51184,,1
1030.588,,1
1030.03772,,1
1030.99609,,1
1030.3335,,1
1030.35034,,1
1030.30762,,1
1030.3656,,1
1030.35266,,1
1030.178,,1
1030.62573,,1
1030.952,,1
1030.17163,,1
1030.08948,,1
1030.19849,,1
1030.66931,,1
1030.80811,,1
1030.66772,,1
1030.206,,1
1030.31055,,1
1030.86426,,1
1030.39917,,1
1030.422,,1
1030.522,,1
1031.29285,,1
1031.653,,1
1031.77148,,1
1031.909,,1
1031.24133,,1
1031.38379,,1
1031.03088,,1
1031.16321,,1
1031.48792,,1
1031.86169,,1
1031.70886,,1
1031.03809,,1
1031.42188,,1
1031.53931,,1
1031.8,,1
1031.28308,,1
1031.678,,1
1031.32568,,1
1031.86072,,1
1031.18884,,1
1031.06458,,1
1031.17529,,1
1031.95837,,1
1031.68311,,1
1031.71619,,1
1031.21924,,1
1031.17468,,1
1032.94434,,1
1032.68359,,1
1032.342,,1
1032.3999,,1
1032.054,,1
1032.94763,,1
1032.86169,,1
1032.243,,1
1032.849,,1
1032.535,,1
1032.21167,,1
1032.669,,1
1032.79492,,1
1032.794,,1
1032.679,,1
1032.3042,,1
1032.20459,,1
1032.12842,,1
1032.66614,,1
1032.38989,,1
1032.9137,,1
1032.91223,,1
1032.71753,,1
1032.38477,,1
1032.8855,,1
1032.71362,,1
1032.714,,1
1032.74146,,1
1033.76416,,1
1033.73865,,1
1033.091,,1
1033.40808,,1
1033.53308,,1
1033.27747,,1
1033.00134,,1
1033.521,,1
1033.22839,,1
1033.96875,,1
1033.13965,,1
1033.926,,1
1033.10974,,1
1033.16382,,1
1033.354,,1
1033.37549,,1
1033.53613,,1
1033.687,,1
1033.71716,,1
1033.6427,,1
1033.985,,1
1033.76941,,1
1033.17712,,1
1033.0968,,1
1033.07349,,1
1033.44067,,1
1033.4137,,1
1033.67041,,1
1033.542,,1
1033.32715,,1
1033.02954,,1
1034.86389,,1
1034.02478,,1
1034.82629,,1
1034.29785,,1
1034.67041,,1
1034.84033,,1
1034.74487,,1
1034.39148,,1
1034.78638,,1
1034.34045,,1
1034.91907,,1
1034.93542,,1
1034.0531,,1
1034.63733,,1
1034.87122,,1
1034.70886,,1
1034.10034,,1
1034.416,,1
1034.90308,,1
1034.6355,,1
1034.51514,,1
1034.85791,,1
1034.79382,,1
1034.32031,,1
1034.76111,,1
1034.22766,,1
1034.32629,,1
1034.62939,,1
1034.06653,,1
1034.27515,,1
1034.16223,,1
1035.28394,,1
1035.90015,,1
1035.16479,,1
1035.60828,,1
1035.55017,,1
1035.553,,1
1035.89282,,1
1035.6886,,1
1035.92224,,1
1035.32129,,1
1035.07214,,1
1035.74255,,1
1035.24817,,1
1035.94153,,1
1035.96143,,1
1035.48413,,1
1035.93237,,1
1035.3241,,1
1035.73779,,1
1035.10083,,1
1035.00623,,1
1035.762,,1
1035.92969,,1
1035.59021,,1
1035.30957,,1
1035.44446,,1
1035.87329,,1
1035.58081,,1
1035.265,,1
1035.23792,,1
1035.5459,,1
1036.28076,,1
1036.5531,,1
1036.545,,1
1036.338,,1
1036.82251,,1
1036.23376,,1
1036.51416,,1
1036.51941,,1
1036.571,,1
1036.138,,1
1036.83459,,1
1036.25562,,1
1036.55481,,1
1036.91174,,1
1036.80737,,1
1036.59875,,1
1036.751,,1
1036.13525,,1
1036.07434,,1
1036.29065,,1
1037.40869,,1
1037.82312,,1
1037.43164,,1
1037.65833,,1
1037.236,,1
1037.45557,,1
1037.56458,,1
1037.30847,,1
1037.359,,1
1037.288,,1
1037.44019,,1
1037.54858,,1
1037.11292,,1
1037.963,,1
1037.42249,,1
1037.36951,,1
1037.94165,,1
1037.72424,,1
1037.28589,,1
1037.186,,1
1037.13635,,1
1037.80652,,1
1037.6897,,1
1037.82935,,1
1037.12207,,1
1037.26514,,1
1037.03174,,1
1038.17517,,1
1038.812,,1
1038.59216,,1
1038.33215,,1
1038.51819,,1
1038.07263,,1
1038.77222,,1
1038.52869,,1
1038.76941,,1
1038.32971,,1
1038.177,,1
1038.027,,1
1038.58264,,1
1038.19153,,1
1038.52612,,1
1038.54456,,1
1038.44934,,1
1038.11487,,1
1038.66956,,1
1038.38721,,1
1038.41321,,1
1038.7135,,1
1038.02454,,1
1039.2478,,1
1039.10437,,1
1039.58655,,1
1039.87964,,1
1039.78381,,1
1039.89111,,1
1039.128,,1
1039.66907,,1
1039.8999,,1
1039.7135,,1
1039.95654,,1
1039.28735,,1
1039.67285,,1
1039.987,,1
1039.20935,,1
1039.91077,,1
1039.49915,,1
1039.96179,,1
1039.786,,1
1039.41858,,1
1039.82422,,1
1039.97815,,1
1039.15186,,1
1039.341,,1
1039.304,,1
1039.412,,1
1039.70459,,1
1039.38916,,1
1040.80823,,1
1040.58569,,1
1040.40784,,1
1040.52478,,1
1040.36267,,1
1040.23669,,1
1040.1355,,1
1040.26563,,1
1040.14856,,1
1040.91125,,1
1040.32471,,1
1040.72961,,1
1040.795,,1
1040.69727,,1
1040.10132,,1
1040.86853,,1
1040.47827,,1
1040.56287,,1
1040.02563,,1
1040.847,,1
1040.3562,,1
1040.0697,,1
1040.96924,,1
1040.40637,,1
1040.034,,1
1040.8833,,1
1040.31018,,1
1040.29138,,1
1040.37512,,1
1040.39258,,1
1040.5929,,1
1040.12463,,1
1041.47949,,1
1041.81543,,1
1041.16284,,1
1041.212,,1
1041.70056,,1
1041.95337,,1
1041.03857,,1
1041.62463,,1
1041.58,,1
1041.91125,,1
1041.14832,,1
1041.111,,1
1041.09058,,1
1041.16565,,1
1041.64282,,1
1041.85559,,1
1041.42871,,1
1041.9552,,1
1041.04053,,1
1041.691,,1
1041.52161,,1
1041.395,,1
1041.06946,,1
1041.484,,1
1041.723,,1
1041.86133,,1
1041.88684,,1
1041.68335,,1
1041.09192,,1
1041.41687,,1
1041.06372,,1
1041.40613,,1
1041.65649,,1
1041.97192,,1
1041.42041,,1
1041.84216,,1
1041.59753,,1
1041.784,,1
1041.121,,1
1042.81909,,1
1042.88086,,1
1042.81384,,1
1042.57581,,1
1042.70313,,1
1042.56445,,1
1042.44067,,1
1042.49634,,1
1042.76343,,1
1042.86926,,1
1042.59,,1
1042.87561,,1
1042.68408,,1
1042.02124,,1
1042.7085,,1
1042.82788,,1
1042.76074,,1
1042.38989,,1
1042.77759,,1
1042.25354,,1
1042.66345,,1
1042.30884,,1
1042.75269,,1
1042.26978,,1
1042.73254,,1
1042.12646,,1
1042.43,,1
1042.38672,,1
1042.27869,,1
1042.8385,,1
1042.74841,,1
1042.3252,,1
1042.90674,,1
1042.804,,1
1042.96643,,1
1042.59155,,1
1042.48047,,1
1042.30957,,1
1042.17493,,1
1042.50842,,1
1042.9751,,1
1042.01257,,1
1042.953,,1
1042.38232,,1
1042.60217,,1
1043.65015,,1
1043.24414,,1
1043.88293,,1
1043.382,,1
1043.09521,,1
1043.27087,,1
1043.77734,,1
1043.67627,,1
1043.55212,,1
1043.42676,,1
1043.46765,,1
1043.80371,,1
1043.71863,,1
1043.74414,,1
1043.651,,1
1043.02332,,1
1043.75745,,1
1043.55884,,1
1043.35266,,1
1043.18738,,1
1043.06274,,1
1043.58545,,1
1043.86768,,1
1043.25488,,1
1043.75317,,1
1043.229,,1
1043.84985,,1
1043.32239,,1
1043.02161,,1
1043.581,,1
1043.17651,,1
1043.54541,,1
1044.4541,,1
1044.19189,,1
1044.54346,,1
1044.72314,,1
1044.00635,,1
1044.33423,,1
1044.338,,1
1044.093,,1
1044.82971,,1
1044.69543,,1
1044.67883,,1
1044.72449,,1
1044.97083,,1
1044.31189,,1
1044.55347,,1
1044.28479,,1
1044.54358,,1
1044.56653,,1
1044.41162,,1
1044.62866,,1
1044.68933,,1
1044.77808,,1
1044.70044,,1
1044.16736,,1
1044.04163,,1
1044.975,,1
1044.024,,1
1044.8374,,1
1045.995,,1
1045.71741,,1
1045.81714,,1
1045.54858,,1
1045.28369,,1
1045.76514,,1
1045.82031,,1
1045.237,,1
1045.75977,,1
1045.70007,,1
1045.9364,,1
1045.46082,,1
1045.92822,,1
1045.32739,,1
1045.86169,,1
1045.63379,,1
1045.76917,,1
1045.56921,,1
1045.03308,,1
1045.7804,,1
1045.44971,,1
1045.363,,1
1045.64136,,1
1045.8103,,1
1045.02124,,1
1045.5127,,1
1045.27734,,1
1045.02747,,1
1045.95483,,1
1045.00012,,1
1045.85828,,1
1045.26306,,1
1045.64978,,1
1045.72583,,1
1045.44849,,1
1045.97876,,1
1045.64856,,1
1045.23572,,1
1045.2323,,1
1045.65552,,1
1045.24219,,1
1045.12927,,1
1045.96143,,1
1045.17249,,1
1045.22217,,1
1045.73743,,1
1045.67712,,1
1045.84155,,1
1046.92676,,1
1046.87769,,1
1046.15735,,1
1046.788,,1
1046.8092,,1
1046.79492,,1
1046.363,,1
1046.77209,,1
1046.84192,,1
1046.84888,,1
1046.17676,,1
1046.84717,,1
1046.05408,,1
1046.89233,,1
1046.51379,,1
1046.71387,,1
1046.90247,,1
1046.62219,,1
1046.89734,,1
1046.86646,,1
1046.414,,1
1046.0426,,1
1046.963,,1
1046.72888,,1
1046.61926,,1
1046.7655,,1
1046.78564,,1
1046.57068,,1
1046.42114,,1
1046.25476,,1
1046.48071,,1
1046.67993,,1
1046.51208,,1
1046.22534,,1
1046.59058,,1
1046.20142,,1
1046.92175,,1
1047.16907,,1
1047.92163,,1
1047.21423,,1
1047.401,,1
1047.09985,,1
1047.49438,,1
1047.0592,,1
1047.88806,,1
1047.41467,,1
1047.66577,,1
1047.49817,,1
1047.887,,1
1047.348,,1
1047.48254,,1
1047.7959,,1
1047.39673,,1
1047.32642,,1
1047.70532,,1
1047.22119,,1
1047.59351,,1
1047.0376,,1
1047.82153,,1
1047.76453,,1
1047.1626,,1
1047.32544,,1
1047.06079,,1
1047.87622,,1
1047.55188,,1
1047.21716,,1
1047.85791,,1
1047.15234,,1
1047.71326,,1
1047.516,,1
1047.23975,,1
1047.62146,,1
1047.046,,1
1047.82385,,1
1047.1405,,1
1047.83447,,1
1047.00867,,1
1047.10632,,1
1047.13416,,1
1047.909,,1
1047.32007,,1
1047.96912,,1
1047.52515,,1
1047.72473,,1
1047.413,,1
1047.30652,,1
1047.27136,,1
1048.89636,,1
1048.65381,,1
1048.00781,,1
1048.67432,,1
1048.06921,,1
1048.3811,,1
1048.39661,,1
1048.34424,,1
1048.94141,,1
1048.47937,,1
1048.69385,,1
1048.59741,,1
1048.68713,,1
1048.849,,1
1048.43225,,1
1048.503,,1
1048.31384,,1
1048.77185,,1
1048.06079,,1
1048.81348,,1
1048.289,,1
1048.65112,,1
1048.853,,1
1048.865,,1
1048.75037,,1
1048.87219,,1
1048.60144,,1
1048.81287,,1
1048.40417,,1
1048.42224,,1
1048.97632,,1
1048.3075,,1
1048.761,,1
1048.489,,1
1048.955,,1
1048.01428,,1
1048.883,,1
1048.50012,,1
1048.6781,,1
1048.00427,,1
1048.00977,,1
1048.615,,1
1049.9585,,1
1049.06421,,1
1049.77808,,1
1049.75171,,1
1049.36194,,1
1049.26062,,1
1049.32275,,1
1049.18811,,1
1049.39282,,1
1049.63123,,1
1049.71289,,1
1049.89587,,1
1049.20422,,1
1049.8092,,1
1049.56055,,1
1049.70544,,1
1049.1145,,1
1049.21277,,1
1049.85571,,1
1049.67334,,1
1049.09656,,1
1049.70667,,1
1049.212,,1
1049.43188,,1
1049.02148,,1
1049.658,,1
1049.53613,,1
1049.28015,,1
1049.52832,,1
1049.71826,,1
1049.9104,,1
1049.05469,,1
1049.63635,,1
1049.23511,,1
1049.27222,,1
1049.95422,,1
1049.41309,,1
1049.57776,,1
1049.51233,,1
1049.04187,,1
1049.3335,,1
1049.30664,,1
1050.157,,1
1050.16992,,1
1050.00671,,1
1050.54517,,1
1050.25745,,1
1050.76611,,1
1050.81567,,1
1050.85889,,1
1050.692,,1
1050.61621,,1
1050.72668,,1
1050.21448,,1
1050.53259,,1
1050.29285,,1
1050.42285,,1
1050.74292,,1
1050.925,,1
1050.84033,,1
1050.444,,1
1050.89075,,1
1050.23853,,1
1050.248,,1
1050.56311,,1
1050.39392,,1
1050.36707,,1
1050.3429,,1
1050.5,,1
1050.09265,,1
1050.907,,1
1050.6416,,1
1050.911,,1
1050.9635,,1
1050.64954,,1
1050.6886,,1
1050.18933,,1
1050.49988,,1
1050.37939,,1
1050.8988,,1
1050.17627,,1
1051.458,,1
1051.34668,,1
1051.83826,,1
1051.05273,,1
1051.23755,,1
1051.18176,,1
1051.00659,,1
1051.49512,,1
1051.52441,,1
1051.92249,,1
1051.67627,,1
1051.3877,,1
1051.06274,,1
1051.868,,1
1051.33093,,1
1051.6814,,1
1051.615,,1
1051.8479,,1
1051.5542,,1
1051.504,,1
1051.96082,,1
1051.381,,1
1051.89758,,1
1051.82922,,1
1051.86121,,1
1051.35571,,1
1051.22461,,1
1051.86768,,1
1051.22632,,1
1051.57361,,1
1051.7467,,1
1051.7146,,1
1051.07654,,1
1051.789,,1
1051.71667,,1
1052.26672,,1
1052.09875,,1
1052.00977,,1
1052.01184,,1
1052.72546,,1
1052.67346,,1
1052.67358,,1
1052.35864,,1
1052.834,,1
1052.71265,,1
1052.98938,,1
1052.17566,,1
1052.52246,,1
1052.38489,,1
1052.6062,,1
1052.003,,1
1052.69849,,1
1052.71851,,1
1052.86157,,1
1052.94531,,1
1052.55884,,1
1052.72,,1
1052.90051,,1
1052.87878,,1
1052.78235,,1
1052.30334,,1
1052.77075,,1
1052.29431,,1
1052.00061,,1
1052.928,,1
1052.09119,,1
1052.01807,,1
1052.26147,,1
1052.60583,,1
1052.30518,,1
1052.07764,,1
1052.57935,,1
1052.23035,,1
1052.20093,,1
1052.50757,,1
1052.15442,,1
1052.172,,1
1052.17664,,1
1052.99158,,1
1052.88245,,1
1053.98792,,1
1053.18225,,1
1053.44824,,1
1053.62988,,1
1053.62476,,1
1053.65015,,1
1053.33423,,1
1053.477,,1
1053.37476,,1
1053.3429,,1
1053.27258,,1
1053.50415,,1
1053.23645,,1
1053.06775,,1
1053.77625,,1
1053.56958,,1
1053.332,,1
1053.66858,,1
1053.23,,1
1053.84143,,1
1053.3313,,1
1053.096,,1
1053.42932,,1
1053.21643,,1
1053.82031,,1
1053.8385,,1
1053.1637,,1
1053.88049,,1
1053.87451,,1
1053.25391,,1
1053.074,,1
1053.22827,,1
1053.45886,,1
1053.8905,,1
1053.32788,,1
1053.9491,,1
1053.66577,,1
1053.74585,,1
1054.43518,,1
1054.30884,,1
1054.02625,,1
1054.8252,,1
1054.98682,,1
1054.16724,,1
1054.55847,,1
1054.946,,1
1054.86731,,1
1054.4801,,1
1054.31836,,1
1054.46277,,1
1054.99341,,1
1054.40674,,1
1054.60315,,1
1054.1626,,1
1054.49121,,1
1054.37524,,1
1054.85388,,1
1054.18628,,1
1054.12415,,1
1054.0968,,1
1054.21558,,1
1054.77966,,1
1054.4801,,1
1054.2843,,1
1054.2572,,1
1054.87573,,1
1054.66528,,1
1054.15869,,1
1054.28235,,1
1054.75269,,1
1054.63062,,1
1054.97131,,1
1054.88123,,1
1054.7688,,1
1054.87061,,1
1054.88269,,1
1054.857,,1
1054.5459,,1
1054.74243,,1
1054.804,,1
1054.65442,,1
1054.34021,,1
1054.58533,,1
1054.70679,,1
1054.44238,,1
1054.99841,,1
1054.14417,,1
1054.69019,,1
1054.76025,,1
1054.56946,,1
1054.681,,1
1055.50842,,1
1055.077,,1
1055.91626,,1
1055.5365,,1
1055.29126,,1
1055.25037,,1
1055.57263,,1
1055.03174,,1
1055.686,,1
1055.42163,,1
1055.389,,1
1055.115,,1
1055.67969,,1
1055.00134,,1
1055.9436,,1
1055.084,,1
1055.40222,,1
1055.293,,1
1055.21667,,1
1055.35376,,1
1055.2157,,1
1055.46631,,1
1055.64807,,1
1055.568,,1
1055.88147,,1
1055.055,,1
1055.79272,,1
1055.82349,,1
1055.95837,,1
1055.71936,,1
1055.82239,,1
1055.39661,,1
1055.20813,,1
1055.65222,,1
1055.53625,,1
1055.581,,1
1055.92957,,1
1055.12427,,1
1055.78735,,1
1055.901,,1
1055.33386,,1
1055.11279,,1
1055.1449,,1
1055.56018,,1
1055.22485,,1
1055.03809,,1
1055.0957,,1
1055.02722,,1
1055.50635,,1
1056.104,,1
1056.69128,,1
1056.62964,,1
1056.34839,,1
1056.3866,,1
1056.28882,,1
1056.2074,,1
1056.69775,,1
1056.03479,,1
1056.83679,,1
1056.42529,,1
1056.00928,,1
1056.70227,,1
1056.4613,,1
1056.25391,,1
1056.8,,1
1056.19861,,1
1056.06885,,1
1056.22644,,1
1056.64709,,1
1056.27222,,1
1056.84143,,1
1056.51123,,1
1056.81848,,1
1056.51208,,1
1056.2677,,1
1056.77661,,1
1056.20166,,1
1056.18909,,1
1056.31445,,1
1056.567,,1
1056.13489,,1
1056.99011,,1
1056.03113,,1
1056.50952,,1
1056.32556,,1
1056.874,,1
1056.82312,,1
