Ch1 Amplitude,Ch2 Amplitude,Cluster
111.935257,1261.06274,1
111.954163,1359.80884,1
111.985985,1343.87524,1
112.018372,1367.361,1
112.154045,1306.93787,1
112.191307,1238.43079,1
112.192535,10062.4209,4
112.207466,1260.38892,1
112.420212,1271.58362,1
112.421074,1247.12012,1
112.458786,1287.19287,1
112.481255,1281.03491,1
112.523117,1247.447,1
112.570969,1272.02466,1
112.592667,1297.15112,1
112.614937,1247.02368,1
112.683609,1239.5376,1
112.700523,10081.1533,4
112.745384,1324.53394,1
112.787941,1231.62134,1
113.001686,1272.57983,1
113.0123,1341.59973,1
113.01474,10085.3223,4
113.110687,1271.06873,1
113.160278,1299.486,1
113.222923,1316.06787,1
113.316818,10357.3281,4
113.342125,1277.21472,1
113.357025,1306.7688,1
113.453156,1263.74927,1
113.5133,10404.4844,4
113.599228,1255.486,1
113.607338,1207.92371,1
113.618011,1259.119,1
113.620636,1301.5155,1
113.637665,1271.649,1
113.645927,9860.889,4
113.645988,10026.4629,4
113.761269,1252.39856,1
113.873764,10150.3711,4
113.8824,10251.45,4
113.889435,1309.5304,1
113.93544,1241.2926,1
113.949921,10340.85,4
113.974007,1316.293,1
114.017815,1299.01514,1
114.047806,1270.406,1
114.066139,1301.19165,1
114.088768,1315.69055,1
114.093452,10125.6094,4
114.094887,1302.453,1
114.137978,1295.66516,1
114.156013,1235.80847,1
114.19239,1209.79956,1
114.203995,10301.2031,4
114.238731,10230.56,4
114.347473,1300.02234,1
114.371574,1288.37354,1
114.389694,9462.553,4
114.422951,1212.58655,1
114.425148,1253.48035,1
114.425827,1320.61572,1
114.436913,1279.38562,1
114.44574,1318.61072,1
114.451347,1298.24353,1
114.464737,9997.715,4
114.466637,1236.75659,1
114.543144,1287.30518,1
114.54525,1267.55481,1
114.573135,1342.60767,1
114.580215,1250.307,1
114.61882,1284.87366,1
114.646515,1275.38135,1
114.662628,1255.65234,1
114.69944,9779.965,4
114.713692,1208.183,1
114.715836,1291.10559,1
114.726593,1254.22485,1
114.7542,1228.405,1
114.762909,1273.93457,1
114.792755,1271.8833,1
114.812431,1297.984,1
114.818733,1283.69678,1
114.848259,1264.37024,1
114.871475,1272.75146,1
114.875183,1308.9209,1
114.90181,1322.89429,1
114.927948,1242.81567,1
114.931007,1320.36243,1
114.94809,1255.00781,1
115.009842,1309.71985,1
115.011536,1235.86133,1
115.06604,1257.58423,1
115.067764,1279.31323,1
115.214005,1247.96887,1
115.260742,1316.4762,1
115.280022,1276.29834,1
115.283081,1352.6344,1
115.315948,1303.76709,1
115.359306,1231.80542,1
115.4018,1283.75916,1
115.415131,1233.28223,1
115.415825,1242.72559,1
115.419456,1334.83252,1
115.457214,1318.84839,1
115.539749,1156.63062,1
115.557846,1370.25793,1
115.634064,1281.6377,1
115.636894,1300.92358,1
115.680328,1257.02185,1
115.696938,1300.7583,1
115.70694,1279.11414,1
115.718071,1296.68066,1
115.756905,1303.61365,1
115.807693,1322.60071,1
115.81028,1219.42493,1
115.854889,1250.361,1
115.9917,1310.82,1
116.019821,1286.91919,1
116.026329,1285.51892,1
116.050842,1265.92078,1
116.053772,9954.956,4
116.088089,1271.80676,1
116.108261,1236.687,1
116.112137,1309.89136,1
116.117058,1281.33313,1
116.124557,1242.632,1
116.12693,1335.38977,1
116.133286,1402.60962,1
116.205238,1322.559,1
116.233177,10038.9736,4
116.235161,1203.00427,1
116.296722,1309.81665,1
116.338814,1326.328,1
116.406113,1232.92468,1
116.44239,1268.60229,1
116.4557,1231.13391,1
116.489,1262.97412,1
116.494873,1324.00415,1
116.509033,9808.996,4
116.514969,1273.37244,1
116.535553,1306.70471,1
116.5367,1285.34888,1
116.541489,1338.13074,1
116.545944,1267.40283,1
116.572983,1282.58679,1
116.574211,1216.851,1
116.614059,1216.19275,1
116.618408,1263.74792,1
116.618752,1236.179,1
116.621651,1354.94336,1
116.654785,1317.76355,1
116.655289,1288.51123,1
116.663483,1238.195,1
116.703522,1286.60693,1
116.717987,1277.02319,1
116.720573,1328.38525,1
116.772118,1317.20178,1
116.77462,1306.53711,1
116.809364,1317.93445,1
116.819412,1272.15833,1
116.828224,1239.863,1
116.875885,1247.02417,1
116.9397,1317.14832,1
116.942154,1226.50012,1
116.968544,1324.7124,1
116.980194,1258.54724,1
116.981773,1262.212,1
116.986549,1307.12793,1
117.014526,1280.503,1
117.021,1319.98083,1
117.065125,1222.98413,1
117.070541,1248.10217,1
117.131531,1286.22668,1
117.143181,1308.805,1
117.243774,1330.6123,1
117.245926,1296.37012,1
117.308212,1234.696,1
117.315483,1299.02124,1
117.337776,1346.64941,1
117.345406,1302.46741,1
117.381241,1273.71509,1
117.41671,1302.6615,1
117.41703,1318.07288,1
117.428291,1235.6687,1
117.428436,1249.57568,1
117.458717,1156.72083,1
117.488556,1332.62793,1
117.507973,1331.38269,1
117.517509,1109.50024,1
117.585075,1278.14429,1
117.596,1211.68958,1
117.596916,1290.95386,1
117.6143,1328.75452,1
117.63298,1255.17139,1
117.654953,1322.34412,1
117.728973,1251.9762,1
117.768677,1243.25232,1
117.776863,9950.227,4
117.8331,1338.24329,1
117.8529,1252.1886,1
117.871811,1363.86975,1
117.876755,1253.97131,1
117.891861,1283.77954,1
117.907669,1314.25391,1
117.929649,1244.3291,1
117.934837,1325.91382,1
117.944572,1232.61621,1
117.979782,1280.05908,1
117.980255,1285.87939,1
118.071037,1299.08142,1
118.0758,1243.60779,1
118.127464,1289.82312,1
118.133537,1324.78271,1
118.149826,9784.9,4
118.165466,1301.34851,1
118.215279,1276.84961,1
118.238518,1269.2926,1
118.267746,1169.58911,1
118.27813,1266.597,1
118.330666,1290.89368,1
118.380028,1303.1488,1
118.443253,10106.4492,4
118.446022,1199.71387,1
118.460785,1286.56409,1
118.551224,1177.36511,1
118.560631,1292.41736,1
118.584984,1270.70313,1
118.643532,1337.63184,1
118.64917,1323.39453,1
118.673042,10247.5869,4
118.681519,1268.14124,1
118.691177,10009.6211,4
118.695633,10189.1865,4
118.712013,1311.31519,1
118.7477,10359.4121,4
118.778717,1294.00037,1
118.7816,1341.6394,1
118.807281,1253.73547,1
118.814453,1261.08142,1
118.825012,1277.52258,1
118.866425,1248.16553,1
118.89785,1328.799,1
118.910034,1274.08093,1
118.933685,1242.61621,1
118.951149,1181.315,1
118.960159,1281.58472,1
119.085854,1259.84534,1
119.119812,1233.45825,1
119.172058,1238.09192,1
119.185684,1247.20593,1
119.21373,1347.6178,1
119.22718,1277.64954,1
119.262596,1274.96143,1
119.323738,1232.29138,1
119.385956,1269.46326,1
119.38636,1322.28931,1
119.387772,10023.291,4
119.435455,9933.875,4
119.490685,9987.02,4
119.494247,1232.9021,1
119.49955,1274.201,1
119.5219,1130.32776,1
119.534172,1234.62231,1
119.550926,1323.731,1
119.578979,1327.51135,1
119.597977,1226.98389,1
119.643265,1321.92017,1
119.647835,1296.47778,1
119.650887,1314.28333,1
119.68898,1325.80737,1
119.7658,1241.1908,1
119.768173,1230.86475,1
119.76931,1284.66235,1
119.800171,1314.44629,1
119.803452,1272.5697,1
119.821388,1227.18164,1
119.850868,1344.19629,1
119.851387,1225.40576,1
119.867043,1230.65991,1
119.871529,1272.8313,1
119.879349,1229.63623,1
119.923393,1252.42932,1
119.935287,1271.92993,1
119.950577,1296.43579,1
119.950989,1262.08276,1
119.960495,1302.29578,1
119.961983,1298.35889,1
119.995026,1306.1001,1
120.00502,1267.98975,1
120.011154,1276.9519,1
120.012833,9783.48,4
120.025436,1225.13049,1
120.027222,1165.56616,1
120.10553,1296.34,1
120.119263,1289.898,1
120.126251,1264.53442,1
120.144241,1263.35291,1
120.158844,1343.666,1
120.198982,1301.7832,1
120.244171,1328.66223,1
120.331558,1283.37561,1
120.342918,1233.77917,1
120.382553,1215.647,1
120.400436,1232.11853,1
120.478348,1284.71,1
120.492523,1275.582,1
120.513771,8895.886,4
120.52269,1313.59314,1
120.524544,1260.35718,1
120.556534,1297.418,1
120.560036,1302.04077,1
120.601578,9990.757,4
120.668037,1201.70776,1
120.684624,1290.67456,1
120.7005,1294.62109,1
120.713654,1152.79871,1
120.725624,1337.79956,1
120.758034,1300.90588,1
120.790871,1239.934,1
120.793648,1294.80811,1
120.812996,1288.011,1
120.817963,1310.439,1
120.834145,1294.96887,1
120.859764,1231.77222,1
120.885109,1237.02417,1
120.891853,1181.06934,1
120.901405,1226.23035,1
120.909523,1262.72375,1
120.913704,1309.4635,1
120.923134,1279.77771,1
120.939682,1274.4873,1
120.942276,1299.27576,1
120.946358,1286.0094,1
120.952484,1277.39832,1
120.96048,1248.29419,1
121.02845,1377.67737,1
121.069565,1277.62622,1
121.078751,1274.51758,1
121.128685,1226.7699,1
121.179779,1305.79724,1
121.204445,1228.4884,1
121.2072,1230.97,1
121.21405,1214.09167,1
121.242989,1218.47546,1
121.252274,1235.06665,1
121.277046,1318.01367,1
121.282532,1323.14954,1
121.299759,1277.00354,1
121.311409,1274.023,1
121.315475,1338.39355,1
121.352318,1222.204,1
121.385963,1277.33521,1
121.419212,1283.22485,1
121.445808,1283.629,1
121.4705,1309.91272,1
121.500885,1199.72021,1
121.50425,1293.932,1
121.589447,1305.7417,1
121.589706,1387.90881,1
121.646248,1260.01428,1
121.686661,1356.02075,1
121.705322,1238.70728,1
121.719307,1237.90491,1
121.78598,1280.41931,1
121.786064,1228.78394,1
121.7964,1248.52319,1
121.801872,1318.96008,1
121.8251,1236.23181,1
121.831612,1255.71472,1
121.847153,1285.20886,1
121.859245,1292.796,1
121.862495,1200.89966,1
121.881737,10910.5684,4
121.904945,1255.41748,1
121.918533,1328.76416,1
121.923248,1327.31824,1
121.930389,1232.43689,1
121.950027,1244.76172,1
121.958618,1322.2334,1
121.960968,1269.24475,1
121.965462,1279.96509,1
121.968475,1272.81628,1
122.032837,10199.6768,4
122.045982,1191.81091,1
122.054352,1321.36792,1
122.061157,1214.81323,1
122.084862,1245.37488,1
122.084915,1303.01392,1
122.101814,1234.60193,1
122.123924,1279.46423,1
122.12986,1266.65076,1
122.15493,1273.04163,1
122.1626,1277.44946,1
122.167572,1189.39929,1
122.186539,1227.89026,1
122.197777,1276.44263,1
122.212746,1215.7135,1
122.223114,1267.66638,1
122.265007,1340.82874,1
122.287491,1286.53748,1
122.309875,1302.81763,1
122.320335,1343.37317,1
122.344505,1262.422,1
122.34623,1243.24414,1
122.350433,1292.58118,1
122.431633,1275.67627,1
122.443436,1220.38074,1
122.5084,1261.41675,1
122.526329,1268.495,1
122.543968,1291.98755,1
122.548988,1358.32324,1
122.55056,1205.854,1
122.569008,1248.66772,1
122.591476,1251.72424,1
122.612671,1255.11487,1
122.635063,1339.87708,1
122.63607,1310.00037,1
122.646332,1277.663,1
122.652771,1334.00122,1
122.68502,10223.8525,4
122.692169,1143.49146,1
122.692558,1250.86365,1
122.702393,1285.05444,1
122.703217,1284.8927,1
122.712448,1290.93774,1
122.717987,1267.77686,1
122.718315,1288.15137,1
122.775314,1210.28027,1
122.785812,1246.121,1
122.793449,1284.97681,1
122.7952,1206.89307,1
122.839981,1288.00037,1
122.850723,1283.8407,1
122.866852,1198.79553,1
122.889481,1254.80359,1
122.892296,1266.54028,1
122.897476,1303.65271,1
122.907692,1270.41345,1
122.927528,1276.33167,1
122.940041,1315.87231,1
122.959114,1177.81262,1
122.968933,1297.3418,1
123.03093,1253.94507,1
123.033134,1206.14075,1
123.049332,1281.96655,1
123.050751,1215.75586,1
123.062408,1255.75183,1
123.090981,1193.63452,1
123.111305,1276.93665,1
123.143623,10199.0078,4
123.148056,1317.14282,1
123.158432,1245.7572,1
123.159592,1273.71191,1
123.180977,1248.62634,1
123.264656,1301.52588,1
123.2913,1324.01526,1
123.304924,1235.372,1
123.312256,1316.9397,1
123.31562,1257.37683,1
123.3367,1271.23145,1
123.340508,1303.439,1
123.352463,1314.69666,1
123.352547,1318.92712,1
123.373749,1253.7428,1
123.380554,1292.79138,1
123.383118,1242.14893,1
123.390587,1215.52783,1
123.418686,1261.53137,1
123.421288,1259.59436,1
123.470749,1280.07312,1
123.489609,1240.58276,1
123.495659,1210.81091,1
123.503296,1333.21448,1
123.509857,1254.22375,1
123.515991,1376.57361,1
123.516693,1284.42944,1
123.526985,1242.49622,1
123.530807,1248.501,1
123.539658,1287.30981,1
123.540886,1310.57935,1
123.541565,1270.89978,1
123.5447,1302.17871,1
123.545013,1223.47046,1
123.552361,1181.89954,1
123.578316,1328.68127,1
123.611153,1301.28137,1
123.622536,1265.34363,1
123.626259,1274.42114,1
123.634422,1310.03027,1
123.675186,1289.8606,1
123.684914,1233.9093,1
123.695038,1309.9198,1
123.721146,1195.82434,1
123.722679,1295.6593,1
123.770195,1252.77917,1
123.782715,1316.88867,1
123.787735,1312.35986,1
123.798615,1300.98877,1
123.798866,1279.16357,1
123.843285,1304.907,1
123.844406,1227.2915,1
123.8571,1292.6842,1
123.907326,1269.86572,1
123.917244,1249.05774,1
123.939232,1270.2052,1
123.95826,1274.5896,1
123.963257,1300.49866,1
123.96373,1292.17273,1
123.977638,1280.79639,1
123.97776,1260.08484,1
123.987846,1210.59351,1
123.988655,1298.44434,1
123.996361,1251.234,1
123.999245,1267.48828,1
124.000992,1345.14124,1
124.002647,1326.52783,1
124.010971,1316.88782,1
124.011833,1271.11951,1
124.018311,1233.47949,1
124.025414,1223.84717,1
124.028458,1257.558,1
124.041046,1297.44641,1
124.045441,1260.49915,1
124.053711,1296.32825,1
124.0625,1293.94421,1
124.06739,1310.31824,1
124.074493,1290.55554,1
124.079666,1259.32043,1
124.092117,1289.15808,1
124.0976,1214.25732,1
124.105316,1262.71472,1
124.106346,1229.68738,1
124.106483,1342.96619,1
124.113541,1292.68958,1
124.142548,1271.93042,1
124.186874,10048.3525,4
124.227219,1296.47717,1
124.259689,1320.55334,1
124.267761,1236.96521,1
124.274048,1291.7854,1
124.299988,1289.88452,1
124.316093,1251.558,1
124.332237,1238.36267,1
124.356667,1245.18567,1
124.362991,1304.61926,1
124.373955,1286.673,1
124.376526,1300.66,1
124.378639,1202.57617,1
124.391685,1216.83252,1
124.423531,1269.65247,1
124.429367,1224.95483,1
124.43045,1280.1311,1
124.432083,1313.42163,1
124.504494,1255.40918,1
124.517387,1288.891,1
124.531662,1301.36951,1
124.532227,1316.82385,1
124.532562,1294.09851,1
124.534851,1213.45117,1
124.535614,9995.108,4
124.562057,1133.23987,1
124.578186,1310.94836,1
124.585884,1202.10278,1
124.586716,1302.88025,1
124.6009,1242.7627,1
124.602356,1290.39392,1
124.623329,1366.87964,1
124.624672,1289.63623,1
124.625847,1267.58142,1
124.645279,1225.58289,1
124.64875,1368.59033,1
124.665733,1226.12158,1
124.670448,1247.72717,1
124.675217,1267.382,1
124.687172,1275.77319,1
124.698296,1287.5769,1
124.709038,1298.40271,1
124.717644,1291.10938,1
124.720741,1291.31641,1
124.7326,1299.50208,1
124.7429,1228.3114,1
124.745956,1324.83643,1
124.749,1228.61292,1
124.752426,1315.54883,1
124.759575,1238.01831,1
124.770912,1340.56433,1
124.784065,1293.99,1
124.805779,1286.33582,1
124.815353,1326.0127,1
124.831932,1239.42017,1
124.832321,10154.6846,4
124.83271,1288.50159,1
124.834061,1281.70557,1
124.843475,1278.47058,1
124.84404,1283.70923,1
124.848083,1224.36047,1
124.854523,1306.96863,1
124.857376,1264.15759,1
124.90641,1293.58069,1
124.918839,1289.98743,1
124.943375,1261.63855,1
124.948013,1281.55969,1
125.000809,1205.94409,1
125.001831,1277.83765,1
125.004158,1224.71472,1
125.005188,1289.21033,1
125.02697,1271.2074,1
125.030174,1339.58643,1
125.031982,1266.86462,1
125.041389,1156.42908,1
125.046738,1233.67139,1
125.055328,1251.64111,1
125.059608,1304.18457,1
125.087639,1266.8396,1
125.088,1214.19043,1
125.096306,1275.35034,1
125.125259,1251.49939,1
125.1283,1184.83032,1
125.128914,1269.1958,1
125.150467,1264.99646,1
125.153671,1299.76062,1
125.157722,1303.34229,1
125.160683,1270.12708,1
125.163017,1261.01709,1
125.187172,1286.1969,1
125.19519,1199.00342,1
125.221947,1270.3468,1
125.235512,1263.06543,1
125.243805,1278.3949,1
125.245956,1360.622,1
125.246483,1313.01465,1
125.252625,1283.14868,1
125.255257,1344.85657,1
125.264236,1284.95593,1
125.265038,1238.89685,1
125.273239,1264.38074,1
125.2985,1277.61536,1
125.303009,1222.71753,1
125.308556,1298.26416,1
125.3129,10182.3252,4
125.320953,1267.933,1
125.331512,1257.84192,1
125.34034,1228.94214,1
125.371559,1291.31665,1
125.385124,1316.83911,1
125.445915,1237.5155,1
125.4495,1297.23059,1
125.450706,10019.8955,4
125.455246,9983.335,4
125.495392,1210.26428,1
125.533951,1265.59314,1
125.53656,1213.32153,1
125.547012,1257.05151,1
125.547226,1230.18262,1
125.550606,1337.99438,1
125.55439,1246.19385,1
125.555412,1312.86072,1
125.575943,1270.82056,1
125.594025,1190.9187,1
125.596413,1277.48816,1
125.601379,1180.95618,1
125.633736,1223.48291,1
125.640488,1305.30273,1
125.64595,1307.35962,1
125.661552,1278.974,1
125.696945,1243.12573,1
125.698784,1264.40808,1
125.701744,1260.86914,1
125.71273,1315.36462,1
125.7406,1292.59021,1
125.741844,1219.14758,1
125.742218,1274.54248,1
125.745346,1287.00232,1
125.752136,1235.80847,1
125.754723,1222.33215,1
125.763824,1296.22607,1
125.768486,1269.566,1
125.793274,1316.45752,1
125.8206,1365.67249,1
125.824936,1287.02869,1
125.833122,1228.82837,1
125.837822,1317.21741,1
125.840485,1261.09631,1
125.845634,1214.32874,1
125.848991,1273.27319,1
125.858879,1315.886,1
125.862206,1132.69153,1
125.864571,1268.88611,1
125.865044,1258.03589,1
125.872849,1308.66284,1
125.8798,1230.06689,1
125.880135,1207.44653,1
125.880409,1296.72925,1
125.887527,1267.842,1
125.910683,1296.88806,1
125.919518,1193.39539,1
125.938644,1248.64783,1
125.942612,1272.42834,1
125.943031,1241.96558,1
125.96579,1260.74524,1
125.9686,1228.22546,1
125.977943,1245.41,1
125.979645,1298.49146,1
125.98069,1272.01489,1
125.984314,1270.8894,1
125.99189,1306.67285,1
125.992126,1239.62683,1
125.996109,1303.17358,1
125.999268,1272.8219,1
126.003105,1307.71362,1
126.00367,1251.31311,1
126.008751,1233.077,1
126.013939,1268.54639,1
126.02211,1325.96167,1
126.02462,1327.6134,1
126.029015,1267.05847,1
126.033188,1226.4248,1
126.041161,1232.13525,1
126.05648,1248.31824,1
126.085213,1305.7937,1
126.088791,10333.5488,4
126.1012,1335.47754,1
126.112267,1248.10608,1
126.113289,1302.48523,1
126.132492,1235.58838,1
126.150757,1204.81262,1
126.156548,1209.65979,1
126.162949,1271.5614,1
126.170593,1276.26965,1
126.173096,1258.84729,1
126.18885,1212.22681,1
126.193138,1324.26733,1
126.199745,1234.29663,1
126.210037,1313.40491,1
126.211418,1331.64014,1
126.228844,1279.72278,1
126.250069,1253.90137,1
126.256332,1300.21533,1
126.256592,1314.60132,1
126.259705,1231.212,1
126.260414,1248.71472,1
126.292831,1293.76892,1
126.29303,1281.26721,1
126.295723,1273.15845,1
126.301949,1261.64526,1
126.302414,1296.61755,1
126.305923,1257.87988,1
126.312355,1244.01636,1
126.3412,1380.06152,1
126.341736,1289.16284,1
126.349594,1291.28088,1
126.3607,1321.67688,1
126.375122,1225.92566,1
126.4001,1272.48975,1
126.408585,1285.88086,1
126.413948,1234.20947,1
126.424538,1279.37585,1
126.4246,1243.55713,1
126.445847,1299.64758,1
126.447,1289.06311,1
126.449829,1245.167,1
126.452614,1229.5033,1
126.456932,1265.54944,1
126.463348,1304.14636,1
126.465225,1236.92358,1
126.476524,1214.578,1
126.485756,1291.69006,1
126.504562,1287.59351,1
126.505623,1285.4071,1
126.51078,1251.981,1
126.518051,1265.088,1
126.5228,1241.88318,1
126.5339,1383.06946,1
126.541473,1318.65356,1
126.575653,1311.47241,1
126.581886,1305.00488,1
126.583359,1328.737,1
126.589561,1249.85339,1
126.592056,1271.30029,1
126.601364,1274.11389,1
126.609711,1216.27539,1
126.615906,1212.60266,1
126.620232,1258.81665,1
126.620392,1210.18933,1
126.628883,1213.8728,1
126.632607,1248.5614,1
126.633224,1260.58,1
126.641205,1319.65454,1
126.646439,1277.63623,1
126.64711,1240.2074,1
126.655006,1268.08569,1
126.669174,1263.87793,1
126.676422,1258.34131,1
126.67997,1262.48743,1
126.684639,1292.01465,1
126.690506,1226.25037,1
126.6955,1303.55811,1
126.711563,1321.63428,1
126.736649,1249.87463,1
126.752457,1257.89746,1
126.767723,1307.60681,1
126.780327,1254.35022,1
126.792427,1241.02063,1
126.810089,1230.82849,1
126.818878,1233.5304,1
126.82103,1261.57874,1
126.838181,1286.21094,1
126.842339,1265.67078,1
126.845291,1231.45081,1
126.847725,10209.1855,4
126.853149,1242.31738,1
126.859894,1291.26025,1
126.865654,1302.27344,1
126.869873,1287.4408,1
126.878838,1187.14075,1
126.883072,1248.58228,1
126.909172,1188.77319,1
126.919823,1279.54175,1
126.933266,1265.16028,1
126.934219,1232.64685,1
126.949883,1290.89392,1
126.957726,1329.266,1
126.960442,1216.60864,1
126.965118,1312.53455,1
126.983894,1308.97437,1
126.98745,1264.82593,1
126.994942,1280.45044,1
127.008865,1274.13513,1
127.01371,1361.992,1
127.014183,1295.92151,1
127.015213,1288.38062,1
127.02198,1234.44238,1
127.02562,10232.0039,4
127.026726,1280.64417,1
127.034973,1257.3457,1
127.035423,1314.80371,1
127.039474,1304.19263,1
127.051262,1228.27539,1
127.0805,1252.47009,1
127.088348,1279.06421,1
127.108932,1273.98352,1
127.118874,1237.29419,1
127.119484,1180.51733,1
127.130638,1280.32751,1
127.131233,1304.40588,1
127.135262,1280.99646,1
127.1358,1283.45728,1
127.144165,1206.07153,1
127.150772,1305.54578,1
127.154022,1280.671,1
127.15815,1202.9115,1
127.160629,1237.88916,1
127.162537,1320.95361,1
127.167923,1264.18567,1
127.173386,1279.23291,1
127.174934,1266.68213,1
127.180725,1269.13342,1
127.188263,1236.083,1
127.213974,1233.85608,1
127.223259,1313.176,1
127.226379,1280.29822,1
127.229576,1294.87439,1
127.23896,1300.177,1
127.239395,1200.29858,1
127.246956,1255.24915,1
127.249458,1285.09839,1
127.252968,1242.996,1
127.257385,1259.13855,1
127.259453,1332.49829,1
127.262024,1236.32068,1
127.279274,1320.27576,1
127.285767,1252.1842,1
127.286545,1240.98083,1
127.287407,1174.76587,1
127.289513,1275.41724,1
127.310966,1333.54834,1
127.317078,1325.32336,1
127.317139,1278.1853,1
127.317268,1227.90381,1
127.330795,1245.12048,1
127.360039,1313.67261,1
127.367188,1260.93494,1
127.369247,1306.02283,1
127.373016,1277.91431,1
127.37915,1267.73389,1
127.392906,1213.30969,1
127.399185,1272.28357,1
127.411453,1257.95862,1
127.432312,1277.0957,1
127.432434,1256.8335,1
127.453308,1300.721,1
127.457954,1259.63513,1
